source_id,original_ext_source_id,angular_distance,number_of_neighbours,gaia_astrometric_params
27700619209529216,14433,0.00942363034394816,1,5
3306169277892170880,20876,0.0010963465260391896,1,5
3351392191145134080,33127,0.011269616174638881,1,5
3162769115973745920,35987,0.007368204552405379,1,5
3916427157911605376,56636,0.00628042570792969,1,5
3918811315733520640,59067,0.004940722047692674,1,5
1757120839336034176,104386,4.5824634226859437E-4,1,5
4457542704488654464,78394,0.005659059655521142,1,5
649749219546260096,39783,0.0032006553327816284,1,5
4540261472507795200,84965,0.0032440580936458257,1,5
1178229655233840512,71582,0.004074275861406216,1,5
2764376367730513536,115978,0.0047611755243491165,1,5
3351920369043727616,31887,0.0016427904811844377,1,5
3342526141695647744,28686,0.009475298107387007,1,5
3331264977964582400,30542,0.004317046757882833,1,5
3351909403988172288,31699,8.357034286603193E-5,1,5
3736285960251344896,63953,0.004928870353015513,1,5
1802166628135711104,100450,0.0031423429437881013,1,5
3150958780540351104,38843,0.00476111425485857,1,5
1745777835002342272,106104,0.007570839199757242,1,5
3919376877026815232,58098,0.0038243846602854224,1,5
3150948610060814848,39006,0.006229859706249006,1,5
4484013343859055744,90593,0.007340085798499886,1,5
2729861254625273088,111601,0.005858610994570574,1,5
3928391218812375808,61706,0.004389969918876023,1,5
601781134997618304,42222,0.009041373930688898,1,5
1802693809602864896,99198,0.009225844188945627,1,5
4493761648300107136,85590,0.005657888662872828,1,5
3295637159089219200,22157,0.009747216391376415,1,5
3871570729926034432,53737,0.005461694634970338,1,5
3913616123291671936,57543,0.005955786720734674,1,5
36884736758841344,17826,0.07446114123077524,1,5
1190228797426928512,77001,0.004276914453169137,1,5
1755019298955326080,101933,0.0035917631355909152,1,5
4490074156881673600,87182,0.0038287049614504623,1,5
3342360081080209536,28850,0.007004068497801404,1,5
2575235078985149184,8099,0.005120283737437857,1,5
3738538339884599168,65765,0.006184394731241836,1,5
3337143997917296384,27543,0.004231936618442468,1,5
1766832383162446592,106725,0.010323238175187894,1,5
1755580664062705408,100981,0.004327381739842658,1,5
4315173197283473280,96580,0.014663286191377429,1,5
3387572411529033984,24657,0.004299386487521565,1,5
2755381503621506304,1059,0.29011532132318624,1,2
3160518518752043776,33974,0.004623453775548571,1,5
2718603526867397504,113503,1.0866989538393717,1,2
3306922958753764992,20826,0.001911919311216137,1,5
16443647365614208,16224,0.0022624627344933423,1,5
3151710640337372160,37852,0.0018144104265477887,1,5
2811491884089593472,114376,0.004002763877546902,1,5
3151125150395987456,38802,0.005301652332762761,1,5
3295254219804784256,22875,0.001817295930094886,1,5
3331102181524770304,30752,0.0065901914565680295,1,5
25313128493354112,12291,0.011092390023804365,1,5
2727659860547687680,109942,0.011421402101263956,1,5
3928427296539564032,61944,0.0036044546421945844,1,5
4504893000959762048,91704,0.004536770397451768,1,5
3342223088803038080,28341,0.0040040765365308975,1,5
3342929318865549568,27924,0.007759940877044524,1,5
2727479162683711104,109181,0.005856558304530406,1,5
1169553271540724864,75441,0.006193153538609741,1,5
1189644097762404992,77525,0.002271871259202332,1,5
3351229978819788672,32247,0.0014018981591149612,1,5
2751689481014325248,2590,0.003223187537567939,1,5
3160531197495135488,33810,0.08151893072093797,1,5
1166419010566594048,76169,0.0035071994070747102,1,5
25488745411919360,12929,0.009470387415850644,1,5
3883537092928024960,50737,0.00404358944116714,1,5
3727975473410666240,67264,0.0015436212808255865,1,5
4493198182951574144,86559,0.003591541076970585,1,5
3928421562755273600,62042,0.0031704049482334973,1,5
4315731062024502784,95716,0.011292810069632559,1,5
3295630493299944192,22264,0.001482402845703828,1,5
4481072012824103808,90918,0.0032130151188334787,1,5
3331131524739948928,31107,0.00681043384622125,1,5
2727660582102196736,109946,0.697364755662068,1,2
3331836105536564480,29620,0.005628940239124209,1,5
3160698838658736384,33684,0.0014445949691258143,1,5
4540313802389475840,84902,0.00344967399652364,1,5
3908214085226333824,59969,0.003975746501116665,1,5
2811669936253568000,114190,0.008427817648054935,1,5
613405996559515136,47959,0.013285164421380327,1,5
3331847920986125696,29614,0.006217771978274939,1,5
3343114483496089984,27820,0.003363002014683903,1,5
4304528687797449984,97473,0.005792639764074758,1,5
1766705110396197632,107157,0.010244438687028255,1,5
613406649394541312,47978,0.007646122274016108,1,5
3908308711944442368,59683,0.005424634447934653,1,5
2811165466574919040,114870,0.006694432023986383,1,5
3917173971120596480,56487,0.004750308424841351,1,5
3907569359094853632,60842,0.0032511909173800644,1,5
4304669116058236928,96957,0.2772657443606645,1,2
3919427007885527680,58321,0.004190066137615709,1,5
1180719155717624320,73963,9.790054082250727E-4,1,5
2774916939028995712,3912,0.0035082312335886763,1,5
3388143092423561088,23804,0.006455879555381918,1,5
3877595229012125696,50467,0.00495640903470295,1,5
3733477154719187584,64948,0.0028063589588351533,1,5
3340336292487052544,26609,0.10801912100096592,1,5
3964085081395555072,55092,0.033979972318398,1,5
3727611122745505792,68158,0.02378538673394208,1,5
3727611118450168192,68155,0.013945151009794684,1,5
4315741369946530048,95586,0.0031550917275382376,1,5
3295681723670964480,22386,0.0019039857865153168,1,5
4505038926765556736,91180,0.0010327596153840008,1,5
602494168288861312,41790,0.18622642703447267,1,5
3295866441623388288,21866,0.004096150508508614,1,5
1180642980177809280,73844,0.00742614682303062,1,5
3964472384366999040,54878,0.0020078319206266715,1,5
592956798270008320,46687,0.007109648391615136,1,5
4541076588579938432,83784,0.0038862303549317,1,5
16680111085068800,15857,0.012534231045039026,1,5
4504860908971749760,91500,0.005229609779363897,1,5
1169384084189016960,75714,0.007155941043558126,1,5
4457231748856489728,79113,0.0023088226179976057,1,5
4313114911573368192,94087,0.014181749857280304,1,5
3160054795424451456,34960,0.0032329678122249,1,5
3738863627823384448,66080,0.003386519774548923,1,5
1226239997963666560,69189,0.6625998024592897,1,2
1766848429160287488,106697,0.004610860856087278,1,5
28502060106925824,13246,0.007730023278542014,1,5
3162259939010364672,37256,0.00252708135375068,1,5
4495891161806161792,87837,0.00429797484921322,1,5
2754825627478534272,2000,0.005054714556837041,1,5
593141619302527872,46109,0.009306388247090269,1,5
4484209984637798144,90247,0.0027502800364741496,1,5
3913622376764086528,57637,0.0038749528770285224,1,5
3919007853436727424,58721,0.004319974212941372,1,5
4484676108846235904,89665,0.008063168669921614,1,5
3737078227098654464,63676,0.004154967880266059,1,5
4448602987759065856,82337,0.0033979144416933244,1,5
2729882175410277888,111473,0.004740362786256074,1,5
2585942329374860928,7184,0.004867486071154135,1,5
4459439843083431168,81013,0.0015017234336639257,1,5
4303970135881088640,98400,0.0045953179717309195,1,5
1745901392625831680,106283,8.295135418294209E-4,1,5
3872187757812173952,52833,0.011130488604749546,1,5
3871624807858850944,53716,0.0017439319794316471,1,5
3736471399759355648,64706,0.0032364833249055266,1,5
3727476466930785536,68642,0.004010575440993624,1,5
1189871249992607360,77226,0.004214160110063748,1,5
3928588344925873536,61630,0.008663603433788383,1,5
3162976373915076096,35784,0.0051904499177587654,1,5
3304877008133247488,18564,9.183880942524146E-4,1,5
3927884004649513856,62999,0.0022090023194171796,1,5
4315332111140801664,96281,0.0037340194510900684,1,5
3907750297477067008,60607,0.003676579448288538,1,5
4457195499332635136,79386,0.0017605114415505897,1,5
3306422440445201920,21475,0.0031889150730499962,1,5
4448223656247483904,82694,0.0034918467532123617,1,5
4484114498932818816,90625,0.006356014863423266,1,5
2774997856212723712,4029,0.004079364098004528,1,5
4459907547841472128,80484,0.00196212415990989,1,5
36590651757883392,17496,0.0023216885227730385,1,5
2763836335723687808,116808,0.005600181918879505,1,5
4493790166883346432,85666,0.008670872930657629,1,5
2766659778504225792,117768,0.00472417106474243,1,5
2766659744144486656,117764,0.02178317197182423,1,5
3882881165523167616,51985,0.004953494825153937,1,5
3160199862239744256,34549,0.0046470161948478665,1,5
3295307339960288640,22831,0.0017713151140142933,1,5
4493602768870654336,85826,0.011801712844405125,1,5
4493605552009621376,85789,0.007640302195669494,1,5
2584264921307545600,4687,0.004481637763972167,1,5
4313648655727697280,93402,0.006083094234704972,1,5
3728039760481678592,67673,0.0011066987553897782,1,5
4459874940449780864,80773,7.052688202597538E-4,1,5
4460048663286860672,80056,0.0020905644333086134,1,5
2755216817395596672,1326,0.004646141818193451,1,5
1178429182234510976,72176,0.0025758561708574585,1,5
3295260503341106048,22851,0.001868760650429,1,5
604231392364329472,45028,0.0019329897497316743,1,5
4315804351350378496,95447,0.01177676045300129,1,5
73366841804354048,10376,0.0018485189598027242,1,5
4496080277805656832,87335,0.01093386016451576,1,5
604220435903300480,44843,0.0011715597689276195,1,5
3160762575973470848,33561,0.008702293799598507,1,5
4303188142617233280,96859,0.0045202457417657166,1,5
2575303420504721664,7935,0.0017302692387986633,1,5
1745926956270705664,106075,0.005254899873332929,1,5
593533285960274176,45855,0.0031793467402961508,1,5
4495295398307327872,88593,0.005424783049101704,1,5
3727619300363279360,68200,0.006499879836160653,1,5
3304700330358980608,19117,7.726066281036785E-4,1,5
3307139150227084800,20174,5.884874884701274E-4,1,5
3738877096840903168,66288,0.0031611637919636074,1,5
4495339481850513024,88970,4.519539446601405E-5,1,5
3871582102999418240,53829,0.006974437943223028,1,5
72806949867680640,11309,0.002022793330301531,1,5
3917370852421354880,55958,0.00844044876187174,1,5
4448227641977175296,82651,0.003631700141847236,1,5
72944831202565888,10825,0.0016771956270163703,1,5
27583967897622912,13966,0.005763451298497617,1,5
3306998653257238656,20616,0.003091689556100183,1,5
2811512534292346240,114326,0.004062741566762083,1,5
602716888112831104,41473,0.00567142296452759,1,5
2585850657593062912,7575,0.005591638313361529,1,5
3919065887034768512,58585,0.0037377874028485143,1,5
2729963852803942912,111657,0.004293131762569078,1,5
3964066870734853504,55209,0.004829379957267513,1,5
2775703536519483904,2767,0.0025140026764715034,1,5
3340767434188536960,26129,0.0017225475593849239,1,5
4496055882391242752,87479,0.0016795114141460743,1,5
2583705407327954560,5664,0.00310716634376286,1,5
3306403542589190016,21650,0.00452988252334436,1,5
1226294496804562048,69517,0.009314758548042047,1,5
4459487053364257152,80903,0.00161958963175942,1,5
1746038281819155840,105923,0.005108612586179446,1,5
1169470258412734976,75920,0.009224118699792226,1,5
2766664103534532224,117839,1.7096880951683453E-4,1,5
4459454480328613760,81218,0.0013734300650081845,1,5
28334311569103104,13921,0.01838719904553021,1,5
4495389647069328256,88627,0.0054230235494729,1,5
3340344848064205568,26625,0.0026358203227246435,1,5
17064351743613312,15489,0.00524147691010949,1,5
28477836491402752,13461,0.011207695642285999,1,5
3162840378069440896,36425,0.0225280111943346,1,5
37518124175203840,16822,0.003420307189692459,1,5
3352003313453043328,32090,0.005696362083262508,1,5
3342465393678381312,28968,0.006508764150042692,2,5
2575130178703939328,8569,0.003088342316986891,1,5
3151206170658752384,38445,0.005423687583707404,1,5
4448805229178706944,81738,2.0042011528464452E-4,1,5
4312994137046432896,94430,0.005168800471821684,1,5
1181256645104905344,73397,0.0020278324993562445,1,5
2764422169261802368,115969,0.005525560286056115,1,5
1757297555766672128,104035,0.0029096552179762023,1,5
3151206170658751232,38444,0.012694935809631987,1,5
2583744027673788288,5417,0.003668821279557886,1,5
4315946875523364736,94999,0.005445365023519641,1,5
4484271694728548224,90052,0.002467614252615764,1,5
1757869920288731008,102968,0.003908386413056377,1,5
3151206067579526400,38468,0.006269817039992043,1,5
3880751480219360512,49925,0.013573492163158389,1,5
3331726429250914688,30282,0.008565901632537943,1,5
2584306874548037760,4515,0.003082601113370863,1,5
2574742738294071296,8842,0.014780641324940008,1,5
37520769874997376,16760,0.003354616345415445,1,5
1170174529969505792,74528,0.00920789237113603,1,5
2755309451250103424,1410,6.301420325898933E-4,1,5
4315375262609911168,96120,0.8811544113192168,1,2
3387643428811592960,24548,0.0038392797391665376,1,5
3739313121921154432,65632,0.008655845492139278,1,5
3871606326614958208,53859,0.0050296873878931175,1,5
4493663276370233088,86107,6.619149224422136E-4,1,5
1755466486654175872,101710,0.008701149953094508,1,5
2718720212538730624,113444,0.002903080657969439,1,5
1190311634460189824,76733,0.0044799737427482465,1,5
4459913560795849600,80553,0.15051362508546834,1,5
3919587021186609664,58031,0.002881920615527537,1,5
3739313121921154816,65631,0.003659240902995125,1,5
4504360145826148096,92797,0.0036114587517254377,1,5
3964059891412984832,55351,0.004230917111477509,1,5
1755510815013692800,101389,0.00551135898488014,1,5
3351573301326617344,32776,0.016381435795710858,1,5
4316700556409953664,96852,0.00456962744424295,1,5
4313663705294455424,93251,0.003064881815153344,1,5
1802381449519866368,99921,0.0047741213984370395,1,5
36827282979461376,18049,0.00106759452704284,1,5
3352142332956004352,31671,0.004758517554449294,1,5
2728431923869085056,108339,0.021214148505552862,1,5
2585856120791459584,7585,0.006585247400365498,1,5
3882857388584227072,52257,0.00369746630841951,1,5
3162328486688220416,37053,0.0024058035447894525,1,5
3728242242419843200,67029,0.005548082225162497,1,5
1181260252877445760,73307,0.004686373230291113,1,5
2584129303420271616,5258,0.0028006451677805256,1,5
1757908433258737024,102852,0.00883159253917855,1,5
1169474381581388032,75910,0.005756587115630774,1,5
616993634281680000,46911,0.0032891382722216415,1,5
3351584811839017216,32710,0.001971168943169228,1,5
4484273584514127616,90078,0.003793839560278668,1,5
1755621693889571968,101195,0.004384813759983383,1,5
1766772769016389120,106984,0.005029037044102333,1,5
3160648020605736832,34157,0.010895040586305365,1,5
613396959948300288,48161,0.028791927222492176,1,5
3928040444539772800,62536,0.002987107453338101,1,5
3304200464882731136,19886,0.009192783043884298,1,5
1755505729772067328,101482,0.005221218780169386,1,5
4495534915739192192,88253,0.006503398341490648,1,5
2766669467950452480,117809,0.0070479722144136635,1,5
4493140218072701696,86763,0.007830988754051825,1,5
3872347328732372608,52339,0.009154307978262752,1,5
3160038989944806144,35234,0.004366853415673778,1,5
1178596033124096640,71794,0.003488456795960906,1,5
601994405893360768,43121,0.0013311425472305241,1,5
3882999603540711936,51786,0.00412806405053898,1,5
73420477355859712,10118,0.0038730032682932217,1,5
2811151516521223040,115066,0.0052787775014561415,1,5
3160077236630547328,35005,0.001088815026001179,1,5
3727679636063781376,67996,7.121247410871912E-4,2,5
4504541810084463744,92125,0.005334622234613762,1,5
3907672403950299776,60871,0.0035819674154244914,1,5
4540956123337912704,84216,0.004032369420884517,1,5
2811573900785187712,114589,0.0025143843204874974,1,5
3151067907072429056,38989,0.0026575959858948957,1,5
3881205063125667072,49300,0.0076663183009326764,1,5
1179205952839793664,70826,0.003694792808767523,1,5
3162282788236282880,37376,0.002887070275800844,1,5
2728291766200857728,108822,0.004372407094095605,1,5
2584309314089485184,4570,0.003727576891798519,1,5
4541097101343843072,83767,0.010676919620447665,1,5
3907637494456207360,61135,0.00157864795364426,1,5
1181317599280795136,73197,0.00459525817691611,1,5
2727837874056596736,109597,0.013052802151764884,1,5
1802348395450849408,100204,8.612851347770212E-4,1,5
1745956643084974080,106243,0.012013587200537777,1,5
1746472726351230592,105360,0.002580352729585286,1,5
4505118057245438720,91176,0.009440773687478636,1,5
4504508206259317376,92372,0.003662076469486739,1,5
2586575098316648192,6216,0.012816794961943054,1,5
2766120742929154304,316,0.0028292642838463216,1,5
3883571517091026048,50802,0.005999785008888422,1,5
3880838822674190720,50072,0.005939649265312998,1,5
3908387670624290688,59656,0.008037154432030595,1,5
3151642195739463424,38207,0.002182417777344354,1,5
3917248286939430144,56350,0.004547785871538916,1,5
2586434429547657600,6660,0.00363120547110451,1,5
593035928747392384,46695,0.006596080868840881,1,5
1181318110381383296,73202,0.005255915460227084,1,5
3351446754409394816,33241,0.008415779463984755,1,5
2811049296299724544,115373,0.003740655965613246,1,5
613821130918648192,47720,0.003791989644511027,1,5
1802245861692363136,100383,0.0027115507976354105,1,5
3919122477524087296,58945,0.003502104356570596,1,5
4318956926037161216,94870,0.005357926711658779,1,5
4315436392932979712,96420,0.0027471408547311105,1,5
4448107967009160192,83191,0.0027690296134288057,1,5
1181461635304065152,72637,0.005293244128806788,1,5
3388211021626187264,23597,0.004391136008646951,1,5
3728422596686553088,67714,0.0036955489588120665,1,5
1179022398821921664,71449,0.006849650291739673,1,5
3160219726465347968,34512,0.004792543869769938,1,5
73564444659543424,9764,0.0046761151075571505,1,5
4457680521399059200,78614,0.0053926353961302005,1,5
1179022403117574272,71448,0.011719488473003744,1,5
2727735726850082560,109772,0.007631986381761067,1,5
3340222458676437760,27125,0.007651233933730399,1,5
2719475542666622976,112447,0.10035846586138203,1,5
4304881802825376256,97823,0.0044592654131308095,1,5
4313530694419257216,93750,2.9102962153472093E-4,1,5
602141667436289536,42660,8.402048581107656E-4,1,5
3307336272046411648,20960,0.04106713886984811,1,5
3917211045277642752,56624,0.007201171698862127,1,5
650027739586061312,39550,0.0025373393498649807,1,5
602141671731474176,42661,0.026896517370100757,1,5
3907643060733826560,61189,0.003372364040288022,1,5
3343046794811323392,28182,0.00415507051535101,1,5
26147868272907648,11941,0.010300699857843706,1,5
3352152743956693376,31660,0.0013550164240505426,1,5
2574577704175789696,9490,6.277720920510972E-4,1,5
653027276027556224,39418,0.005104339969555576,1,5
1745951038147403008,106074,0.03524923950339061,1,5
4493848612798186112,85472,0.0051020329604757235,1,5
3162896380147483264,36027,0.002894346689784737,1,5
3304337251002413952,19316,0.002787349535746236,1,5
2718728252717514624,113514,0.017796850114228477,1,5
4304699318269816704,96931,0.0054042118704982324,1,5
2763906223431457536,116695,0.006500227234933349,1,5
72969020458376064,10796,0.004032951092172679,1,5
2728260984170646144,109154,0.006567716196208554,1,5
2730700972271371776,110386,0.17349884291559234,1,2
26101272172092160,12155,0.001923652511002227,1,5
650040280890651520,39740,0.0027100054120938735,1,5
3295891077555760000,21918,0.005556277104266115,1,5
4504966977479086848,91622,0.0015513575058015909,1,5
4496123124399513984,87358,0.0016408488593971859,1,5
3151094948183725568,39140,0.0063010445103898974,1,5
1746147958104147584,105937,0.0035159125497063737,1,5
4460085703084994944,80182,5.670042958109136E-4,1,5
3306599045203839232,21194,0.029938866638979402,1,5
604392578192465152,44539,0.003997305334347003,1,5
3965425764027395456,55799,0.0015219106172177535,1,5
3880667264500130176,50261,0.007728760372876473,1,5
4457822976875376384,78162,0.0013267643361121733,1,5
4313672432667581696,93330,0.0021874784777058537,1,5
1802959620850861184,99056,0.001417183189545992,1,5
2718890396322734208,113140,0.007512717981243826,1,5
4504989929784883200,91659,0.0067267162146508516,1,5
73753560659651584,10472,9.250602144287559E-4,1,5
2730149532830349824,111248,0.006004276697840215,1,5
3351485679696796800,32969,0.006343153069039311,1,5
1226535182476428544,69136,0.002480157476317817,1,5
3742510123777731584,64881,0.0055125908691414805,1,5
3881406617350493312,49158,0.0033330346662298308,1,5
4495561308319725312,88303,0.00434464026435019,1,5
3739496190607267072,65104,0.005237392883053436,1,5
593734771465947904,45216,0.005432792849682841,1,5
4313895186862148352,93992,0.023025442129869168,1,5
3340950885128503296,25609,0.0032605907976842284,1,5
1190516903833394176,76612,0.0037384230558765714,1,5
1170205071481242496,74526,0.005599538849727777,1,5
4504991613412248192,91685,0.002144305216266316,1,5
1769924725255921408,106513,0.006265367667769552,1,5
16730924842529024,15904,0.0023808329178543666,1,5
72866151696794624,11019,0.007730687535797099,1,5
25588629171332096,12975,0.006755439420862975,1,5
3728205202621935744,67150,0.004841492587512439,1,5
3872227069647730432,53014,0.01466318163211941,1,5
3305099006402637568,19223,0.005653196085763264,1,5
4505123039407961472,91295,0.06290034926034156,1,5
650226373233115136,40331,0.007812290116524932,1,5
26466039450342400,12252,0.0021784199564757194,1,5
1745973032680936704,106157,0.004438398209165456,1,5
3331979901042416512,29800,0.013710614568021045,1,5
3737433025757052800,64046,0.0033320496992669006,1,5
1178654582118290304,71757,0.007058737942019985,1,5
3919663987000375552,57779,0.0068722778021593255,1,5
4541327998786142720,84428,0.004632990370998753,1,5
2583819069342416384,5631,0.005126466576686718,1,5
3919046061465805696,58869,0.0050812950440777905,1,5
4316004943479705856,95406,0.00435326192413712,1,5
73765964525202688,10415,0.0018412699742384804,1,5
3916887136024599296,57080,0.0031668689969048514,1,5
4493872939492952832,85506,0.003831804126143564,1,5
3880624761503718272,50396,0.002700533132501177,1,5
4459384111589548416,81571,0.002400144164893562,1,5
2589592158223224064,6043,0.006114457894772806,1,5
1190473919800585728,76492,0.0038776143798432286,1,5
4541163827955960192,83624,0.0020049961275958603,1,5
2755335495931879040,1646,0.3794673833271235,1,2
3295895990998342784,21904,0.0027857874058226225,1,5
1754983736625945216,102390,0.04272416399423034,1,5
593618223233473408,45695,0.009415328481047302,1,5
3736706484793460352,64248,0.0060733942088930706,1,5
4304010508575035392,98640,0.005569683881594981,1,5
3737445253531648512,64038,0.00466693857701514,1,5
73452294473616896,10197,0.0039986796525531354,1,5
3151830693263331968,37969,0.0015492371498948931,1,5
2755487361679753472,1038,0.00610778028903503,1,5
3927962035615283456,62961,0.004954593628451754,1,5
2719458637675251456,112143,0.013700283079819034,1,5
1184458457324626688,72555,0.004403427423937446,1,5
4505300988492333312,92067,0.00469950137740221,1,5
2719632360513022080,112919,0.0028824033821320933,1,5
3305091447260175616,19325,0.005016736889461079,1,5
3340240325740579456,27315,0.005063054096925254,1,5
3295207765438489088,23382,0.002502645894503745,1,5
3736697658636471680,64371,7.903478227867994E-4,1,5
73621168292104448,10106,0.004782767997891531,1,5
3907872613852996864,60846,0.002094363222202876,1,5
4448874223535306112,82119,0.002756318404893661,1,5
17147300447504768,15565,0.0035033303853775582,1,5
3304387519299731200,19767,0.0022693881391219676,1,5
3919528094235747968,58228,0.004614363661940642,1,5
3295354481521174656,22826,0.001077747642641027,1,5
4484858348599494912,89450,0.006258423455475592,1,5
1189780368483902208,77804,0.0021108486004564955,1,5
27998037104755968,14175,0.001683756694599678,1,5
593935947734142336,45891,0.003720518621041818,1,5
2766175649789279488,283,0.009376951196864658,1,5
40602902829791360,16497,0.4911321080255876,1,2
1179401906427701248,71484,0.002257701089794737,1,5
3871817703430356224,53315,0.004429586222860915,1,5
3343064764954441600,28148,0.0072917295466423185,1,5
4304728970725575040,97108,0.00770912930506355,1,5
3928139641103075712,62745,0.01219347155090147,1,5
1178516490329723264,72274,0.005457370088502245,1,5
4458015838086191232,79028,0.001329058416542482,1,5
4540685055064376704,84723,0.0011251522328363974,2,5
3883158792208646272,51725,0.009383343300057204,1,5
4318967989873075200,94982,0.008870447836911936,1,5
4304754053325028224,97369,0.0021911215049246068,1,5
3907884777197557760,60849,0.006658613906363975,1,5
3919856813852446592,58616,0.006779566075893818,1,5
27857780652747008,14606,0.0024333213757830635,1,5
3388103162111357056,24143,0.0025234858605498265,1,5
73781873084091264,10599,0.0012229364009605534,1,5
1227244028174195584,70666,0.007043427382247423,1,5
3296098919613066496,22682,0.0021102165171116034,1,5
593223601638446208,46464,0.00755732780042043,1,5
28605478623885952,13669,0.00392963476870808,1,5
2575204219644751232,8465,0.005569905697022947,1,5
3738962996186108160,66009,0.0024529873524368187,1,5
4460837356725155456,81659,0.0020909107422661766,1,5
3737273665290496896,63316,0.0066547405618768455,1,5
2727895770216126208,109516,0.0016342505847909117,1,5
3964145275362083968,55167,0.003019319163312403,1,5
593233359804160256,46392,0.013345922116803006,1,5
3964705686990498432,54252,0.004217663614026196,1,5
3387682500130673280,24622,0.0062175281148817195,1,5
614777465516406400,48841,0.00575863843219895,1,5
2575383100738086656,8275,0.0032474189855657793,1,5
3736561490993377024,64794,0.003175816726016682,1,5
3884394334040761088,52371,0.003192627680665101,1,5
3346200365957845120,27390,0.004658329135120472,1,5
4460288666059348224,80936,8.314529413405158E-4,1,5
602065667990651392,42945,0.007289011630503763,1,5
2776508787052541312,4480,0.0013974371358892903,1,5
1181530835817013376,73028,0.008422274535359226,1,5
1802840117670785920,99554,6.368842909182291E-4,1,5
3304412601908736512,19786,4.8094912042194584E-4,1,5
3341180202023733120,26306,0.0010708486970189056,1,5
2811963918175230208,114800,0.00690653843148677,1,5
2586455629506284672,6834,0.004544225732751106,1,5
1755869839919204864,101783,0.0016594634952146377,1,5
593799608292315264,45538,0.03806201786078338,1,5
2585892679553101952,7706,0.003796645428609068,1,5
4304246830541111168,98144,0.003635506443748062,1,5
3739529519553514368,65214,0.004076850128999256,1,5
2575524250543312256,8754,0.0020156716565825996,1,5
3881390193395559424,48883,0.025029781512271847,1,5
1757415169150798464,104057,0.0026580007893857154,1,5
2728691163799248896,109147,0.006707030350243953,1,5
25792554218535296,12832,0.033399989451328466,1,5
31600376499220096,12985,0.0019481945682082449,1,5
4484355841732033280,90624,0.00614599772320359,1,5
653095617547014912,39343,0.0027665531199532988,1,5
1226707913176454656,69697,0.003813558695053215,1,5
3304407379228459520,19649,0.009841083323913407,1,5
604883750652194176,44008,0.004436269069428756,1,5
1170223252078552448,74491,0.0042993657490613705,1,5
3353005239123849472,33204,0.005414261047094676,1,5
1758728707589176192,104506,0.010016364270715124,1,5
3963994406046524672,55654,0.0029588087954519194,1,5
1760981190300823808,102593,0.0015616673068948952,1,5
4495430706957263744,88893,0.006748950739007356,1,5
4541213855734910080,84036,0.006763322498771575,1,5
2584579209834331776,5117,0.004886431823594926,1,5
3883118007199227520,51856,0.004876845178933801,1,5
2586828123430000512,6906,0.0020911669873244693,1,5
4316210311678778112,95790,0.005939303851171601,1,5
4484313132573722624,90305,0.002709062824489743,1,5
3928903698604878464,62045,0.005500480221988148,1,5
37571519208547328,16838,6.197254252125427E-4,1,5
3341139962472409216,26377,0.005073611621473,1,5
1803720929557622272,100849,0.004328282496672727,1,5
4457933409073187712,78444,0.005224733833835925,1,5
3331954096877340288,29630,0.010333441321467124,1,5
1191231345875876992,78097,0.009530281120883917,1,5
3342685570881617792,28894,0.011481081515079103,1,5
1178532227089927680,72163,0.07255914260893617,1,5
38354680725946240,18322,0.0010322789261451395,1,5
602960292499535488,42375,0.004690883472032601,1,5
4315850187242407936,95682,0.0020970866376251204,1,5
3883507371754506880,51120,0.009884338519144692,1,5
3305012316783145728,18724,0.05623833432072171,1,5
1181004582064227712,73688,0.006980976018400659,1,5
3917644493377638272,56579,0.006155690004862626,1,5
4540654169955121920,84962,0.24736201703668453,1,2
4449070486359253376,82461,0.004329838867100474,1,5
4508133536596846208,91019,0.003794221573504022,1,5
37011283675102592,17697,0.0036660793994810737,1,5
1227307937287537152,70464,0.011527688504914854,1,5
3307185432794616320,20397,0.0011208520368066123,1,5
3908453332084420736,59857,0.0035071875112979143,1,5
3306483944376792832,21589,0.05537634673029936,1,5
3739052159707887616,66275,0.0015548204100161631,1,5
1767176530302064000,107246,0.00515003897197719,1,5
1755214393549885696,102131,0.00637001440399957,1,5
593951443976161664,46121,0.003493283548307327,1,5
3727753200263615232,68379,0.004983801565334536,1,5
3295785971116906624,22462,0.0048935091138950105,1,5
2766225952447151872,491,0.0012114260185780087,1,5
1226603871888538240,69013,0.003544842228067484,1,5
3160339916829971584,34823,0.008257060575987313,1,5
4485100344234497792,89924,0.007464896433073228,1,5
4484738433113277952,89776,0.015045371334337709,1,5
4316214125587568896,95730,0.006357528923842609,1,5
4508156626341587584,91073,0.005091191085187289,1,5
3908454259797359232,59880,0.004694767669150351,1,5
3881628512541423104,49433,0.014604582155108558,1,5
1769994303726205312,106397,0.003883618892574056,1,5
4313778226295114880,93438,0.007078034798769779,1,5
3388331899186027264,23858,0.0023332020051689893,1,5
1760960887992601984,102805,0.002231165125822756,1,5
4459582917030984448,81234,0.0037152256009056806,1,5
2728696562574082816,109086,0.010119246614173029,1,5
3331440036533364096,30914,0.21115446314758332,2,2
3160259480682492288,34604,0.0030475396285648366,1,5
4316780064851176960,96809,0.011840608762138338,1,5
593946560597938816,45947,0.009043472061033677,1,5
1227309105518643328,70461,0.004322771216402424,1,5
3332037694121800960,29736,0.0014106612358391832,1,5
602777288237264256,41623,0.005944718350003646,1,5
1745987601209322368,106222,0.00358866891439159,1,5
