solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,star,ra,dec,ep,vmag,sptype,dist,pmra,pmde,simbadname,dist
1635721458409799680,"Gaia DR2 3712538708114516736",3712538708114516736,1172202089,2015.5,200.91319400476897,0.041207120173683345,2.7241848822654813,0.027458535577959485,60.25114986442771,0.045066680638403106,1336.9333,12.362092213843914,0.09002337420710292,199.1770041006571,0.056400724608024526,-0.11503205,-0.2607302,-0.22265558,0.026652128,-0.12463287,0.072343625,-0.22590834,-0.11005375,0.14823228,-0.27348846,177,177,175,2,4.375507,263.2235,0.0,0.0,31,true,169.08426,1.5737503389678609,0.010096387147633732,0.03268828,20,10,0.05747643,0,23,false,181,3.4788630275077805E7,8680.987389068645,4007.451,6.8347726,19,1.700863443253763E7,18139.017944655938,937.6822,7.2747145,18,2.461440558669117E7,120005.64272658934,205.1104,6.2839465,1.1964552,1,0.99076796,0.43994188,0.5508261,28.427314937574504,0.16964892938498355,9,5250.0,4.5,-0.5,"NOT_AVAILABLE",321.8346457022504,64.40715257253014,198.28009293135938,10.686410024666745,100002,5287.0,5248.0,5385.0,0.091,0.008,0.175,0.0477,0.0049,0.0869,200111,0.751104,0.7240145,0.76230896,0.39712945,0.39669824,0.39756066,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3712538708114516736",,"HIP65352",200.9133333333333,2.723055555555556,2000,7.06,"G5     ",16.0,0.01,0.2,"HIP65352",0.001137869690960912
1635721458409799680,"Gaia DR2 3712538811193759744",3712538811193759744,253613767,2015.5,200.9202126397589,0.04196938953335538,2.7261411051633884,0.02881951250714307,60.33729802493436,0.04633436180294971,1302.215,5.692815727428179,0.09383491691639971,201.28127769180517,0.06199961137188892,-0.11801363,-0.23613718,-0.18114892,0.041317713,-0.15766785,0.100948475,-0.28502443,-0.08737653,0.15904635,-0.2817336,169,169,167,2,6.231692,301.04276,0.0,0.0,31,true,129.82391,1.555238457788244,0.009548906589288498,0.046548426,19,10,0.059625037,0,22,false,172,2.7280394584402308E7,7359.968422838028,3706.5913,7.098739,18,1.2926970290598575E7,13732.702724756158,941.32745,7.572646,17,1.9890539685508065E7,49970.00479118068,398.0496,6.5153036,1.2029705,0,1.0573425,0.473907,0.58343554,27.441422339455052,0.15245282024307877,9,5000.0,4.5,-0.5,"NOT_AVAILABLE",321.85149144601013,64.407000955077,198.28594495850564,10.690871922168624,100001,5083.393,4976.0,5155.5176,0.1235,0.0385,0.2521,0.0597,0.019,0.1331,200111,0.7307579,0.71045464,0.762641,0.32125992,0.32090333,0.3216165,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3712538811193759744",,"HIP65355",200.91999999999996,2.725,2000,7.35,"G5     ",16.7,0.0,0.2,"HIP65355",0.001160704276986348
1635721458409799680,"Gaia DR2 1563590579345330944",1563590579345330944,351604793,2015.5,200.98234306359646,0.958523131962343,54.92526137414232,0.956604129986752,,,,,,,,-0.32198575,,,,,,,,,,60,60,58,2,189.11885,123057.375,4.705956687766327,4780.585526806068,3,false,0.040122923,,,0.21332231,8,6,1.7963941,0,13,true,101,5.7520730826963104E7,8092957.978408734,7.107504,6.2888045,13,7.496379462972009E7,3.1439581500666045E7,2.3843763,5.6642594,13,2.2227846450750973E7,9434114.350106975,2.3561137,6.3946767,1.6896802,0,-0.73041725,-0.6245451,-0.105872154,,,0,,,,"NOT_AVAILABLE",113.10937459147081,61.579018016481825,165.70098239089307,56.379215036644936,132011,8868.667,7963.25,9593.0,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1563590579345330944",,"HIP65378",200.98124999999996,54.92527777777777,2000,2.23,"A2V    ",23.9,0.12,-0.02,"HIP65378",6.28336989253318E-4
1635721458409799680,"Gaia DR2 3635080656558301184",3635080656558301184,232059925,2015.5,201.13910744212106,0.16288066693076406,-5.164148195217804,0.17913019187362772,32.17719059400192,0.19575871271109996,164.37169,132.40216520138634,0.3659073101137736,-49.781774511622416,0.39126839603297203,-0.30614337,-0.16746303,-0.26514035,0.19023505,-0.25713268,0.33095258,-0.6225852,-0.2085168,0.36436778,-0.4576624,179,179,160,19,58.34308,5115.6763,0.6918411057483111,153.41900484855506,31,true,1.8522995,1.658713013936314,0.04345326494544112,-0.11189021,20,9,0.24007015,0,24,false,188,1.045164270703755E8,120268.1642461748,869.0282,5.640404,17,6.110417920272697E7,111079.06523466803,550.09625,5.886211,18,6.068401218320777E7,153193.69384784583,396.12604,5.3042345,1.1652541,0,0.5819764,0.2458067,0.33616972,14.142437646996477,2.1334623762704723,7,6500.0,4.0,-0.25,"NOT_AVAILABLE",318.0871707154732,56.72993354459235,201.46922321894226,3.456315730704574,100001,6520.0,6462.0,6602.0,0.397,0.1035,0.7015,0.1982,0.0329,0.3453,200111,1.548649,1.5104179,1.5765736,3.9047303,3.8773088,3.9321518,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3635080656558301184",,"HIP65420",201.13833333333332,-5.16388888888889,2000,5.76,"F3V    ",30.0,0.16,-0.04,"HIP65420",8.13406132399752E-4
1635721458409799680,"Gaia DR2 1565090003969283968",1565090003969283968,1021251980,2015.5,201.30727844352498,0.19120496974332915,54.98784936016203,0.17029528149092377,40.46828223553995,0.22191129741310187,182.36243,113.30496453271095,0.38391588132041893,-28.559665541851086,0.3239162935500517,0.008811364,-0.04423275,0.05247453,0.028312992,0.10942376,0.004907695,0.13482298,-0.0968986,-0.25712726,0.013088251,410,410,366,44,172.73721,53293.395,1.4603409345443217,995.7571927999843,31,true,0.43041468,1.742022253960921,0.05309911669720234,0.093978025,48,20,0.19089043,0,51,true,359,5.2618926875943893E8,2021376.9160486292,260.3123,3.8855107,40,3.2758029573029774E8,850885.0743010265,384.9877,4.0630937,40,2.3897991075754058E8,508647.5018064221,469.83405,3.8160164,1.0767232,0,0.24707723,0.17758298,0.06949425,,,0,,,,"NOT_AVAILABLE",112.76778818279487,61.468551372589985,165.8751439819669,56.55088604924655,100001,7648.25,7130.75,7693.6665,0.5158,0.2447,0.7933,0.244,0.1127,0.371,200111,2.0366683,2.0126941,2.3430095,12.787441,12.694041,12.880841,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1565090003969283968",,"HIP65477",201.30624999999998,54.98777777777778,2000,3.99,"A5V SB ",24.8,0.12,-0.02,"HIP65477",5.943961733369303E-4
1635721458409799680,"Gaia DR2 1565867461768654208",1565867461768654208,364925981,2015.5,201.43799883776998,0.018712673308750063,56.970541982527436,0.015666799234407076,46.17157365955222,0.02116171654188684,2181.8445,-217.62338470690267,0.03734163142999104,11.200184086324851,0.03195490559384414,-0.0010203193,-0.20416087,-0.2775561,0.11107178,0.07951372,0.04774084,-0.1335543,0.039171677,-0.3452791,-0.012083434,348,348,344,4,7.496162,573.1,0.0,0.0,31,true,134.10094,1.5779627197525288,0.005153067936084289,0.083672844,39,21,0.030353803,0,44,false,356,2.823371059319854E7,14661.08311456583,1925.7589,7.0614457,38,1.3883897792928716E7,26318.9197298645,527.5254,7.4951096,38,1.9839388794258334E7,35240.55984064137,562.97034,6.5180993,1.1944333,0,0.97701025,0.43366385,0.5433464,-12.491432822086706,0.13088303870379614,17,5500.0,4.5,0.0,"NOT_AVAILABLE",113.70303687935574,59.538634809162886,163.45588143447014,58.043851388913076,100001,5303.0,5196.5,5408.0,0.1345,0.063,0.3344,0.0655,0.0325,0.1243,200111,0.8766791,0.842967,0.9129817,0.5475989,0.5470607,0.54813707,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1565867461768654208",,"HIP65515",201.4395833333333,56.97027777777778,2000,7.29,"G9IV-V ",21.8,-0.22,0.01,"HIP65515",9.031722903325503E-4
1635721458409799680,"Gaia DR2 3714667225186824064",3714667225186824064,113026428,2015.5,203.5902560458589,0.05014009658143526,4.666869138974234,0.04310314256550208,48.92651284383234,0.07236659367286355,676.0925,153.6233004452849,0.10945273901396631,-123.25343150916342,0.09271915617639404,-0.057373457,-0.37379915,-0.059479423,0.026100846,-0.4980852,0.21387134,-0.37577784,-0.13432102,0.25773156,-0.48546177,133,133,132,1,5.649838,238.98291,0.0,0.0,31,true,255.81473,1.4173930616405452,0.011326612838558014,-0.06745899,15,9,0.07013483,0,18,false,135,3692078.723326973,1724.8909869261738,2140.4707,9.270188,17,1173394.6044408688,1751.1351584407655,670.07654,10.177778,16,3632636.391671947,7201.294618173618,504.44214,8.361365,1.3017141,0,1.8164129,0.9075899,0.908823,13.987109765152178,0.38542749506890567,3,4000.0,3.0,0.0,"NOT_AVAILABLE",329.31541096580514,65.31610164191316,200.06319571535545,13.491925603665889,100001,4077.8,3997.505,4208.4,,,,,,,200111,0.62351096,0.58541244,0.6488106,0.096847095,0.09666021,0.09703398,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3714667225186824064",,"HIP66222",203.5895833333333,4.667222222222223,2000,9.95,"M0.5V: ",20.5,0.15,-0.12,"HIP66222",7.577690639415598E-4
1635721458409799680,"Gaia DR2 3662636823132020480",3662636823132020480,268682342,2015.5,203.6721054666114,0.4197591758273997,-0.5956244741780619,0.32567277620531593,44.35847120028845,0.5027749896385825,88.22728,-278.759829413571,0.832614479834783,49.132772750718914,0.6263535641664804,-0.0045962315,-0.35839534,0.12704495,0.0015987096,-0.2515342,0.15988004,-0.10636333,-0.17567223,0.2640488,-0.18234664,120,120,115,5,107.76397,21927.562,1.5313565235776068,713.9725292625322,31,true,0.38519233,1.666015761313044,0.13342962020764104,0.062242728,14,7,0.4210519,0,15,false,104,9.39145703427993E8,1862012.4494164218,504.37134,3.2565334,11,4.6573112342186874E8,2.0255432334952936E7,22.992899,3.68105,14,3.985879280514523E8,5387641.224249869,73.981895,3.2606096,0.92032474,0,0.42044044,0.42451668,-0.0040762424,,,0,,,,"NOT_AVAILABLE",325.24380390496697,60.38896751275405,202.13301885255487,8.636319904101137,101001,6288.3335,5885.0,6912.0,,,,,,,200111,3.6241424,2.9996386,4.137933,18.503225,18.266418,18.740032,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3662636823132020480",,"HIP66249",203.6733333333333,-0.5955555555555556,2000,3.38,"A3V    ",22.4,-0.28,0.05,"HIP66249",0.001229733124497932
1635721458409799680,"Gaia DR2 3630092241022731136",3630092241022731136,1033569822,2015.5,203.67877932730383,0.05348777241370983,-8.342433119472025,0.03932265805291329,48.732200754894336,0.05868500385866011,830.40295,-286.57705795435237,0.11044717357735975,-91.86639244506463,0.08265947836812639,-0.04927635,-0.3438419,-0.12929067,-0.1292637,-0.21481797,-0.23210476,0.1691457,0.115507156,-0.07713929,-0.3166639,124,124,121,3,4.3017745,193.69397,0.0,0.0,31,true,218.04668,1.501732283548825,0.013165268143698226,0.029127512,14,10,0.067704916,0,14,false,120,6183465.088682184,7034.985559160995,878.95917,8.710286,14,2360595.265337308,8732.742451769052,270.31546,9.418835,14,5440216.249733709,18331.378287747477,296.77072,7.9228797,1.2615598,0,1.495955,0.70854855,0.78740644,-23.159190552467436,0.15952745621954534,4,4250.0,4.5,0.0,"NOT_AVAILABLE",320.91246953435876,53.01181428805999,204.98712152728737,1.4293233913358303,100001,4433.145,4326.97,4515.2334,0.1767,0.0939,0.5601,0.092,0.0459,0.2721,200111,0.62453,0.60202813,0.65555537,0.13572162,0.13545607,0.13598718,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3630092241022731136",,"HIP66252",203.67999999999998,-8.341944444444445,2000,9.24,"K7V    ",19.7,-0.29,-0.09,"HIP66252",0.0013028738764596798
1635721458409799680,"Gaia DR2 1471777269618346240",1471777269618346240,1074296144,2015.5,204.37156539818108,0.02347003782921655,35.717509742564914,0.02201676156125891,91.25188990852305,0.03534233132246928,2581.943,319.8558926700591,0.044819260253497424,-58.69362947712027,0.0410976539801683,-0.036057383,-0.1260563,0.35046872,-0.053267967,0.26295626,-0.10335953,-0.1544899,-0.16035107,-0.24367666,-0.01839204,391,391,389,2,4.3235974,515.9013,0.0,1.4438242828895284E-15,31,true,156.9829,1.4146176748856856,0.006691706061215711,0.031050904,44,18,0.031082839,0,66,false,490,8562754.113406587,3421.038195930376,2502.9695,8.3568325,55,2743323.5345657226,2762.0690236141477,993.21326,9.255695,57,8420535.378558503,7613.070224719645,1106.063,7.4485707,1.3037696,0,1.8071246,0.89886284,0.9082618,-15.149972129297199,0.17870329243042535,24,4250.0,4.5,0.0,"NOT_AVAILABLE",76.99072933089886,76.9689121794544,185.80377560369072,41.981101803325394,100001,4037.92,4014.2651,4172.0,0.037,0.0202,0.2311,0.019,0.0109,0.1141,200111,0.52586627,0.49260873,0.532082,0.066233255,0.06618616,0.06628035,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1471777269618346240",,"HIP66459",204.36999999999998,35.7175,2000,9.06,"M9     ",10.9,0.32,-0.06,"HIP66459",0.0012709922745289702
1635721458409799680,"Gaia DR2 1552284576156142720",1552284576156142720,562036542,2015.5,204.46158011835254,0.029846493702806797,48.137884978879086,0.028098907008364656,47.222473936717094,0.03206599224536298,1472.6653,-201.17050862358587,0.05818399707480354,-140.28585485134192,0.05113239608481158,0.4378425,-0.08110186,-0.24991979,-0.30080009,0.18866114,-0.31639013,-0.604658,-0.13889445,-0.31376415,0.3569102,250,250,233,17,11.265158,561.8613,0.0,0.5614939623518402,31,true,275.7122,1.3684276926228673,0.00823844630489736,0.057097048,29,16,0.04704886,0,47,true,249,1472579.1851148559,520.1462076781771,2831.087,10.268169,10,530105.4418673948,33320.99114958459,15.909054,11.0404825,10,2127202.9631289267,195996.28466730853,10.853282,8.942398,1.8045267,0,2.0980844,0.7723131,1.3257713,,,0,,,,"NOT_AVAILABLE",102.73021887607733,67.12940736477485,175.9777137946197,52.487170334678815,102001,4042.405,3754.0,4424.03,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1552284576156142720",,"HIP66492",204.46333333333334,48.13805555555555,2000,9.77,"M0...  ",21.9,-0.23,-0.14,"HIP66492",0.0011823580874300561
1635721458409799680,"Gaia DR2 1552284674943267072",1552284674943267072,377676083,2015.5,204.46186961496608,0.028897904405586657,48.137475358464506,0.0278480791000517,47.19379476376823,0.030248263663557227,1560.215,-241.52601162068066,0.05469439894996257,-137.71582840451057,0.052383628390331984,0.49659485,0.094167024,-0.48485503,-0.41466334,0.2426031,-0.43039653,-0.6757667,-0.2637325,-0.3676766,0.47017947,279,279,275,4,6.5131216,450.45477,0.0,0.0,31,true,232.07726,1.430997535134959,0.007132004650503522,0.11319456,32,18,0.050250567,0,54,false,409,3059268.331203039,1065.3949136560918,2871.4875,9.474321,41,1068389.5282159776,10129.028570856748,105.47799,10.279564,49,3326835.7746908246,60915.68326919107,54.61378,8.456841,1.4366916,0,1.8227224,0.80524254,1.0174799,,,0,,,,"NOT_AVAILABLE",102.72929224312227,67.12968198359417,175.97836885065075,52.48695586033316,102001,4096.3335,3897.0,4315.8623,,,,,,,200111,0.579756,0.52227676,0.64058244,0.08526415,0.085171886,0.08535641,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1552284674943267072",,"HIP66492",204.46333333333334,48.13805555555555,2000,9.77,"M0...  ",21.9,-0.23,-0.14,"HIP66492",0.0011361196307351517
1635721458409799680,"Gaia DR2 1558718059209082752",1558718059209082752,997529600,2015.5,205.09595010248736,0.02463927179035397,50.519667768428754,0.0259408758754446,39.23529846395823,0.03536255880135165,1109.5153,-125.72804209147931,0.04676110790288507,58.566974804256546,0.045701310881497405,-0.0196071,0.003350102,-0.297089,0.14750597,0.3654831,0.088594645,-0.206822,-0.17999004,-0.29867065,0.06985264,293,293,270,23,10.515145,587.137,0.0,0.0,31,true,280.5143,1.6305133906196252,0.006705568513566292,-0.019749403,33,15,0.03287944,0,47,true,372,6.3617106377075024E7,26497.24499628767,2400.895,6.179431,38,3.543261067230111E7,66915.98163256493,529.509,6.4778805,39,3.912083607078075E7,69155.18335757586,565.69635,5.7808995,1.1719089,0,0.69698095,0.29844952,0.39853144,-12.437934301441572,0.1630795519054401,19,6250.0,4.5,-0.25,"NOT_AVAILABLE",104.46806189992796,64.81766617981292,174.09009095438333,54.629011846196015,100001,6184.75,6141.0,6223.25,0.0605,0.017,0.1125,0.0287,0.0087,0.0534,200111,1.1035491,1.0899372,1.1193291,1.6053387,1.6030424,1.607635,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1558718059209082752",,"HIP66704",205.09666666666664,50.51916666666666,2000,6.31,"F7.7V  ",25.2,-0.12,0.06,"HIP66704",6.772573287709381E-4
1635721458409799680,"Gaia DR2 6164998500516764160",6164998500516764160,590852643,2015.5,205.26844694371647,0.0410557565605746,-34.46487275820323,0.07032211349250121,63.72082757483756,0.05732554574756757,1111.5608,204.53149442794805,0.14906387876916488,-165.9735174836578,0.2749067582108435,-0.45663118,-0.18378955,-0.28315267,0.2243053,-0.50956374,0.14567229,-0.14002612,0.024185238,-0.045195676,-0.9023201,131,131,128,3,6.780034,261.82578,0.0,1.2610094435901173E-15,31,true,183.40518,1.590394009913606,0.01045025776540989,-0.38745192,15,7,0.17911725,0,16,false,130,4.0104201782898195E7,20056.323925029665,1999.5789,6.680391,12,1.915876675813292E7,47846.05110173753,400.42523,7.145469,10,2.8836436835242108E7,53287.661138552605,541.1466,6.112066,1.1967624,0,1.0334034,0.46507835,0.56832504,-7.340133963535948,0.12425941389781955,5,5250.0,4.5,0.0,"NOT_AVAILABLE",314.43201450853087,27.296025185601916,216.31542312530235,-22.28490370532883,100001,5180.25,5123.0,5309.25,0.15,0.0909,0.1968,0.0737,0.03,0.1111,200111,0.800888,0.7624421,0.81888807,0.41614166,0.41560233,0.416681,"http://geadata.esac.esa.int/data-server/datalink/links?ID=6164998500516764160",,"HIP66765",205.26749999999998,-34.46388888888889,2000,6.92,"K1V    ",15.6,0.21,-0.17,"HIP66765",0.0012560035962635523
1635721458409799680,"Gaia DR2 1562668432687758976",1562668432687758976,922723287,2015.5,205.30571767926727,0.02042080791255158,56.72747617072188,0.019090003967336493,41.84865918311699,0.023262889626524827,1798.9451,-17.396479708534248,0.03891887551926657,70.45463172287816,0.03593709316117294,0.0140563715,-0.2266472,-0.25602832,0.075324,0.047644135,0.03054048,-0.31450644,0.008605909,-0.21825428,0.026113171,329,329,327,2,4.4534802,447.92334,0.0,0.0,31,true,87.88318,1.5668670730760195,0.005811367726751439,0.023780653,37,20,0.030457037,0,43,false,331,1.8293532226406205E7,3557.022593392003,5142.934,7.532622,36,8841384.18903481,12766.967390939068,692.5203,7.9850874,34,1.3106698599261958E7,28388.129054515386,461.69644,6.968187,1.1997728,0,1.0169005,0.45246553,0.564435,-8.162372176691848,0.12561775104660858,23,5500.0,4.5,0.0,"NOT_AVAILABLE",109.62204320012657,59.09573500667347,166.68146944430407,59.357195333322544,100001,5243.0,5192.5,5346.0,,,,,,,200111,0.7999917,0.7694622,0.8156282,0.43569756,0.43526387,0.43613124,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1562668432687758976",,"HIP66781",205.3058333333333,56.72694444444445,2000,7.77,"K0IV-V ",23.7,-0.02,0.07,"HIP66781",5.354986825780102E-4
1635721458409799680,"Gaia DR2 3661492609484469504",3661492609484469504,1462952016,2015.5,205.60723201704795,0.03822763332966951,-1.6869368941512373,0.032125107583882144,40.667351280274616,0.043273071917156944,939.78424,-289.12347827700023,0.07856260206663516,-154.60584744478192,0.07207790421319075,-0.21857134,-0.42542684,-0.09791267,-0.036113184,-0.056159314,-0.036528,-0.11365222,0.018808568,0.008818806,-0.36130774,151,151,150,1,2.0881574,182.76717,0.0,0.0,31,true,180.9743,1.4933312963262328,0.010104177055830525,-0.0424884,17,10,0.055233534,0,19,false,158,5847472.380163807,2399.916105573419,2436.532,8.770946,17,2281257.7218654333,4967.865799557658,459.20276,9.455953,13,5043201.876254071,8109.136123222596,621.9161,8.005154,1.2525855,1,1.450799,0.6850071,0.7657919,-42.83198478871888,0.25290178534525526,4,4500.0,4.0,0.0,"NOT_AVAILABLE",328.0366642305865,58.67710078598553,204.35709315029084,8.327751969272489,100002,4531.54,4427.975,4676.6,0.472,0.2113,0.6925,0.196,0.0879,0.322,200111,0.6826529,0.6409603,0.7149592,0.17704265,0.17676382,0.17732148,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3661492609484469504",,"HIP66886",205.6083333333333,-1.6861111111111111,2000,9.24,"K7V    ",24.2,-0.29,-0.15,"HIP66886",0.0013761411944592978
1635721458409799680,"Gaia DR2 3725115471868587904",3725115471868587904,324296247,2015.5,206.31103290775184,0.059795292396444884,8.835559961904899,0.06630492971089254,45.24813117419674,0.08286007980087652,546.0788,-66.24527078904016,0.14734908191638102,-96.82924709128791,0.15800565330965025,-0.05814278,-0.20641513,-0.2994822,0.09609842,-0.5958677,0.46741915,-0.7129901,-0.46068656,0.54807055,-0.51332337,110,110,109,1,3.2068377,156.56697,0.0,0.0,31,true,84.49789,1.5347482173395104,0.014584985202822554,-0.0036423157,13,9,0.108673595,0,15,false,116,1.04644125591332E7,5157.136130820565,2029.1132,8.139078,14,4483317.5206857845,7569.787888279636,592.2646,8.722389,11,8385832.706400978,16498.539156705378,508.27728,7.4530544,1.2298015,1,1.2693348,0.5833111,0.6860237,-13.673454352365606,0.24895469874669027,5,4750.0,4.0,0.0,"NOT_AVAILABLE",340.25271253414536,67.71970777645902,201.041238384467,18.369537104148808,100002,4801.5,4691.0,4944.085,0.1095,0.006,0.2931,0.052,0.0026,0.1771,200111,0.6991481,0.65940344,0.73247397,0.23406734,0.23352498,0.2346097,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3725115471868587904",,"HIP67105",206.31124999999997,8.835833333333333,2000,8.47,"K2     ",20.9,-0.07,-0.1,"HIP67105",3.474896354748482E-4
1635721458409799680,"Gaia DR2 1510374147841192960",1510374147841192960,1612836341,2015.5,206.88435898895997,1.5314773749280033,49.313207987161064,1.8814515719624636,,,,,,,,0.2864095,,,,,,,,,,67,67,67,0,226.15752,190430.47,7.273811885601562,9990.272195826134,3,false,0.017810525,,,0.12985148,8,7,4.5023284,0,22,false,184,9504892.958351191,1285406.570128319,7.3944645,8.243498,0,,,,,0,,,,,,0,,,,,,0,,,,"NOT_AVAILABLE",100.69656699911214,65.32277404493456,176.93255168367293,54.38762394786903,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1510374147841192960",,"HIP67301",206.885,49.31305555555555,2000,1.85,"B3V SB ",30.8,-0.12,-0.02,"HIP67301",4.44823768550777E-4
1635721458409799680,"Gaia DR2 6065158377947529088",6065158377947529088,996777014,2015.5,207.77648711399902,2.509893847098791,-53.73515818011521,1.613700479224885,,,,,,,,-0.49785918,,,,,,,,,,78,0,75,3,22.07024,787.12067,5.267271176584266,56.67854908882289,3,false,0.032833945,,,-0.17615874,9,7,7.199737,0,10,false,68,1152.298424259777,22.70561593518082,50.74949,18.034452,5,547.4570274015947,40.56342458736488,13.496322,18.505512,5,1260.9629968606894,77.66031661258152,16.236902,17.010164,1.5694025,0,1.495348,0.4710598,1.0242882,,,0,,,,"NOT_AVAILABLE",311.77948073593956,8.108454383776342,227.6242550596493,-39.05794829719984,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=6065158377947529088",,"HIP67601",207.7745833333333,-53.735,2000,9.53,"K3V    ",26.9,-0.22,-0.07,"HIP67601",0.0011371787197647454
1635721458409799680,"Gaia DR2 6065158377962553344",6065158377962553344,542210106,2015.5,207.77292016090783,0.03881434180324561,-53.735313798612204,0.04260763194526272,35.542977006196935,0.05553928145975362,639.96106,-218.5083251395551,0.1003822403078232,-71.12015401207366,0.09448990733907188,-0.20913622,-0.00793061,-0.42380834,0.17259903,-0.51267403,0.3319139,-0.45547464,-0.28823748,0.5535445,-0.35893682,164,164,155,9,6.145906,282.5991,0.0,0.0,31,false,252.63477,1.5228573376275685,0.011561113147653892,0.10630764,19,11,0.07046664,0,22,false,165,4261681.480552276,1369.0616068759116,3112.8486,9.114413,18,1720395.7773123279,5296.484805451918,324.81842,9.762318,18,3565106.9484005915,6659.77461712833,535.31946,8.381739,1.2402388,0,1.380579,0.6479044,0.7326746,19.526570440953854,0.3872955213713767,7,4750.0,4.5,-0.25,"NOT_AVAILABLE",311.77737097979355,8.108791195247022,227.62192382261745,-39.05904332607029,100001,4584.33,4512.467,4661.925,0.1038,0.039,0.2385,0.0453,0.0169,0.1791,200111,0.6451261,0.6238294,0.66583765,0.16561034,0.1652598,0.1659609,"http://geadata.esac.esa.int/data-server/datalink/links?ID=6065158377962553344",,"HIP67601",207.7745833333333,-53.735,2000,9.53,"K3V    ",26.9,-0.22,-0.07,"HIP67601",0.0010326309930591773
1635721458409799680,"Gaia DR2 6093381394034220544",6093381394034220544,1470338727,2015.5,208.14785462318332,0.06851175877761777,-50.92191225878706,0.08385434314801488,59.54876471163553,0.09468966103598138,628.8835,-600.1790347495388,0.1538543430063044,-71.20571090103856,0.19350311066138523,-0.058990117,-0.34132212,-0.4822361,-0.0433033,-0.12476953,-0.0043783747,-0.3384407,-0.050606128,0.16667132,-0.1899686,166,166,153,13,25.208544,1140.6892,0.263167774475946,22.49587737181859,31,true,12.681765,1.269789460606553,0.02148246983688235,-0.12700772,19,9,0.10719873,0,22,false,173,610101.4787781688,1169.4589401083363,521.6955,11.22486,17,128159.3456538988,3563.868970443328,35.960735,12.582012,15,786733.4056878425,8850.564732424247,88.890755,10.022351,1.4995747,1,2.559661,1.357152,1.2025089,,,0,,,,"NOT_AVAILABLE",312.6736916827872,10.78947850377346,226.29960410160572,-36.437021605389624,100002,3689.0,3296.0,4421.935,0.0867,0.0105,0.4112,0.071,0.0059,0.257,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=6093381394034220544",,"HIP67742",208.1495833333333,-50.92166666666667,2000,7.37,"K1V    ",16.4,-0.58,-0.06,"HIP67742",0.001117076776011841
