source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_obs_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
5057422504705935488,1651275051,2015.5,53.38612824122009,3.7325294528513098,-28.256661945991713,5.01921883020713,,,,,,,,61,64.26938,2.5239228328292267,0.5775534107036694,5,61,58.54390289475712,1.089865185127883,53.71665,21.26966,,,,,,,,224.3931838246594,-54.266625064110656,41.22827424805059,-45.6918920190661,,,,,,,,,,,,,
5057512733379431936,1636413908,2015.5,53.321016089414776,0.022053985753646654,-27.800896868081868,0.03736744251179304,0.7444920563065023,0.04776118192248333,15.587807,0.9606616960921912,0.05443871354482771,-7.213530083529436,0.07452838178918063,733,738.30597,0.0,0.0,18,778,5897.857658190214,1.931893539729227,3052.8896,16.26163,16.711702,15.660422,1.05128,0.45007324,0.6012068,,,223.6068364611744,-54.25759113702269,41.371174048727035,-45.2435819585337,100001,5156.0,5074.5,5288.3335,0.0435,0.002,0.1746,0.8408513,0.7992955,0.8680775,0.45017853,0.38627887,0.5140782
5057424841168714880,1597705001,2015.5,53.124015523559635,0.0122081155460306,-28.30011696256049,0.01964381348139719,0.8290553671255979,0.024582159099338672,33.7259,7.896240152658654,0.029414038180726097,2.564814615533011,0.04501730235700003,532,671.0667,0.0,0.0,19,567,155211.77450757072,15.815919979225514,9813.642,12.711054,13.274252,12.025529,1.248723,0.5631981,0.68552494,59.695332185192754,0.7106680346691335,224.41233007229724,-54.501246081853054,40.89649480620236,-45.65413606252004,100002,4923.325,4822.35,5061.8633,,,,4.350911,4.11601,4.535026,10.020495,9.501874,10.539117
5057370720284534016,989452377,2015.5,52.82095335672422,0.07473333746425466,-28.40126530782153,0.13142084347750127,0.66220435018296,0.16622115831927248,3.9838753,6.971215025707316,0.16071364014881165,1.2038310510182744,0.26325352830856946,490,434.62836,0.0,0.0,18,529,967.9710701224701,1.0179424382477367,950.9094,18.22371,18.857004,17.43147,1.4255333,0.63329506,0.79223824,,,224.52333716053292,-54.77916597157975,40.48842720952141,-45.657754902004854,,,,,,,,,,,,,
5057488956440487424,123681547,2015.5,53.231291192912856,0.018211237055771403,-27.851839535336268,0.02993030183561278,2.129040746421425,0.03782474591377711,56.28698,3.7828879387121828,0.04658485038247202,-5.193167533499387,0.0681974625361746,705,757.86896,0.0,0.0,19,742,7949.8377754037365,2.2182020830902096,3583.9104,15.93747,16.711603,15.0834675,1.6281357,0.7741327,0.85400295,,,223.67289755762638,-54.34364645051978,41.24063380735866,-45.26471811103826,100001,4215.5,4139.643,4336.3335,0.017,0.0,0.3631,0.5976454,0.5648022,0.6197492,0.10161978,0.097457476,0.105782084
5057419481048842752,61840773,2015.5,53.29239571149077,1.2390770192385703,-28.409238306538867,1.6393991017738063,,,,,,,,93,98.294685,0.0,0.0,6,94,74.66034121283269,1.4437205119361267,51.71385,21.00564,,,,,,,,224.6328687252573,-54.36929459296039,41.042676728815145,-45.80727758303442,,,,,,,,,,,,,
5057482355074366080,199259635,2015.5,53.23723560677858,0.32767686950263925,-28.016481104749072,0.5533539125957473,0.2593739684170064,0.6752215691946646,0.38413164,2.8518966417027065,0.7742944257524262,-1.643477898736729,1.2076989026956348,541,509.82336,0.0,0.0,17,577,124.05081777915291,0.5468221192186193,226.85771,20.454367,21.101128,19.3993,1.701828,0.64676094,1.0550671,,,223.953684479784,-54.36253068787983,41.16831562114686,-45.421405022513106,,,,,,,,,,,,,
5057400239596225920,1205252286,2015.5,52.794883432510886,0.06515687618225366,-28.0251514386337,0.11313469507807379,2.4973746479624634,0.14319176251490648,17.440771,1.0814683917048953,0.16575434872389858,-24.027576771873864,0.25935096814663405,704,1158.4885,0.6182505815232072,9.565549483681183,19,737,1458.167062249769,1.4340266898847536,1016.834,17.778847,19.226728,16.569859,2.65687,1.4478817,1.2089882,,,223.87212895770338,-54.750251283301026,40.64159200340789,-45.29656910723885,,,,,,,,,,,,,
5057475246904889728,301313071,2015.5,53.20526799831219,0.016925759056377866,-28.10249988034903,0.028153500898866205,1.824263187684462,0.036365259423323186,50.164997,11.194938602844669,0.04588683005282883,4.6826044716606745,0.06294761275880863,525,457.98502,0.0,0.0,18,566,12033.209578567414,3.9454038175222728,3049.9312,15.487412,16.085796,14.764505,1.321291,0.5983839,0.72290707,,,224.09293040434002,-54.402768053553594,41.08885074488407,-45.49273581266491,100001,4955.49,4913.733,5028.0,,,,0.5413947,0.5258922,0.55063546,0.15924625,0.15186913,0.16662337
5057491185527131904,1402226646,2015.5,52.85240364313984,0.24818599477627976,-28.011010365304625,0.47817333225092185,0.19717109659956872,0.5746475497247877,0.34311658,5.442492914915388,0.655416895218649,-2.8548989518408083,1.3125229629306823,644,706.898,0.0,0.0,19,688,174.66149797495498,0.5546359842194136,314.91196,20.082872,20.386644,19.434029,0.95261574,0.30377197,0.64884377,,,223.86039321772617,-54.697977753477886,40.71630544389945,-45.300631020417605,,,,,,,,,,,,,
5057500638750498304,1296978207,2015.5,53.18239611526145,0.29238780489405597,-27.851918773894592,0.4987567365070924,1.7091421102116366,0.6388885736752665,2.6751802,14.401218233323862,0.7723123628579377,-6.13013904608707,1.1418481724660625,726,934.1538,1.5224934341600584,2.3347564233430833,17,757,134.6388431042486,0.48806378345941626,275.86322,20.36544,21.426159,19.039177,2.386982,1.0607185,1.3262634,,,223.66204446007237,-54.38641257713761,41.1828056106901,-45.25016132336473,,,,,,,,,,,,,
5057488647201455744,1266282058,2015.5,53.24079726851874,0.260152723356946,-27.886439386490544,0.4368553772164669,1.1536199333891317,0.5486361388099529,2.102705,8.870366652202318,0.6531069877271892,-4.835753957792999,0.9287114306053958,665,842.3533,1.234554797712046,2.0156576662083903,18,702,159.94053778749355,0.5296257880744949,301.98782,20.178469,21.069109,18.919273,2.1498356,0.89064026,1.2591953,,,223.73372992775472,-54.34044947510749,41.23523383238832,-45.300120554548776,,,,,,,,,,,,,
5057400273955964800,1234483102,2015.5,52.757980668350434,0.018537627694002183,-28.050990537225143,0.03263726173023977,4.1587875499303735,0.04238210920421169,98.126015,51.16245398481422,0.04683021887042364,9.564506039680992,0.07352356653165208,679,833.38965,0.08200690426258785,1.070077629707482,18,711,9290.09277754233,3.4802410018382264,2669.382,15.768315,16.868166,14.726516,2.1416502,1.0998507,1.0417995,,,223.90848221256525,-54.78615062606789,40.58550923412591,-45.309705924525915,100001,3608.6667,3582.0,3777.89,0.257,0.1613,0.4342,0.55039537,0.5021919,0.55862087,0.04628405,0.04521943,0.04734867
5057484146076430464,1441346198,2015.5,53.310948856883456,10.005593437908045,-27.974903344945115,22.922474228471838,,,,,,,,72,105.72567,3.9702057558577253,1.1778335204498365,4,75,52.83954471834137,1.5294458154984991,34.548164,21.380968,,,,,,,,223.89932236504688,-54.292102609832014,41.27561795326158,-45.40434136132591,,,,,,,,,,,,,
5057425390924526464,360336549,2015.5,53.175693537824934,0.06337995484130665,-28.25931582462784,0.10422889372320897,0.5609371412842825,0.13567744931057144,4.134343,2.4848799119007965,0.16054187906066794,0.2020678705681462,0.23230989300636384,531,508.1546,0.0,0.0,19,579,1132.9316886807799,1.2085847413304895,937.4036,18.052856,18.690819,17.273703,1.4171162,0.63796234,0.7791538,,,224.3535519973194,-54.450556004664556,40.97759666912787,-45.63131251222092,,,,,,,,,,,,,
5057512149263876736,827827402,2015.5,53.391119827829954,0.06367077521566314,-27.80999085162135,0.10811049845081336,0.19562130207785342,0.1360709804043398,1.4376416,2.9805457286451285,0.15626607648975885,-2.623930800677023,0.23361850309520205,678,718.87445,0.0,0.0,19,715,973.5590033339868,0.8662728592306673,1123.848,18.21746,18.539192,17.714977,0.82421494,0.32173157,0.50248337,,,223.63811968359582,-54.197645844149825,41.449747703243595,-45.27305707283074,,,,,,,,,,,,,
5057489471835511296,1125481036,2015.5,53.26030280513389,0.263447154628683,-27.807278222171195,0.4565501384266527,1.0897351035832714,0.5699895905766256,1.9118509,5.265517896299675,0.7006071573499701,-6.871974038521068,1.0684577139307232,710,778.88947,0.5890947173151079,0.32830147931950704,18,740,130.56368978502252,0.4591465699619397,284.3617,20.39881,20.958416,19.529388,1.4290276,0.55960655,0.869421,,,223.60387993445497,-54.31164518952503,41.29632794600059,-45.23145461531977,,,,,,,,,,,,,
5057420198307482880,562740518,2015.5,53.31035470074878,0.25646551065777473,-28.36459932660406,0.40145356476751254,0.16637173583218273,0.5488718062139886,0.30311584,10.194677439421204,0.6534326594300603,-3.2007707177508076,0.9449835867654705,455,542.19617,1.159870724494818,1.6194374645516048,18,477,193.14907829126304,0.7397609839393473,261.0966,19.973635,20.488165,18.906744,1.5814209,0.5145302,1.0668907,,,224.56065496238224,-54.34757941771155,41.08580111933207,-45.77069871334856,,,,,,,,,,,,,
5057370548485841152,1238813217,2015.5,52.84317438356836,0.30395683269367263,-28.402574611921292,0.5456265787952708,1.8928052519528307,0.6775679401856766,2.7935283,44.15562273364877,0.6729070572660052,-11.734335589473902,1.0985209996053993,495,531.9809,0.0,0.0,17,548,139.10001405041032,0.611758866750164,227.3772,20.330048,20.86026,19.292345,1.567915,0.5302124,1.0377026,,,224.53009077495588,-54.759967132804164,40.51404520863086,-45.6657054826592,,,,,,,,,,,,,
5057487788209384192,996648171,2015.5,53.24139547890336,0.027162926031887746,-27.89793475104458,0.04474203956104032,4.290604381319415,0.05879327887868824,72.977806,87.91616798147543,0.06915149220607829,41.142619505791615,0.09896686297494531,677,874.3403,0.20473054487607958,3.9431393505189427,18,718,5154.328667424945,1.9758346103369393,2608.6843,16.407936,17.557491,15.337246,2.2202454,1.1495552,1.0706902,,,223.7533674267108,-54.34161965368075,41.230409263581734,-45.31111641150854,100001,3802.1125,3508.6667,4346.54,0.189,0.007,0.4111,,,,,,
5057425494003740800,535260404,2015.5,53.18352772416738,0.013754437748859611,-28.257476618390005,0.023394967974114955,2.0615995952735813,0.028673038048615623,71.90028,-12.755209176301612,0.03408933143653433,-25.213171674197156,0.05458384384546534,520,436.77444,0.0,0.0,19,560,17159.918258446556,4.147692718264285,4137.22,15.1020775,15.719456,14.365823,1.3536329,0.61737823,0.7362547,,,224.35205973607887,-54.443467495419014,40.98777036693664,-45.6319359734126,100001,4924.6665,4781.395,4981.0,0.188,0.1176,0.4008,0.5813645,0.5682888,0.61672693,0.17910144,0.17298934,0.18521354
5057455794996584064,133815101,2015.5,53.53802409995768,0.09215141245130594,-28.04945487836966,0.15277849417400352,1.530707399948341,0.18259475516504398,8.383085,8.353313642661073,0.22989160753814553,-4.331700088422554,0.3557931897179044,529,639.9747,0.5391467903901793,2.5099790483210116,18,571,687.0114944897305,0.8968253780941297,766.0482,18.595955,19.734406,17.473015,2.2613907,1.1384506,1.1229401,,,224.07522519488262,-54.10459533406303,41.50873919374406,-45.5422671024606,,,,,,,,,,,,,
5057501665247484800,1301530496,2015.5,53.22114315474396,1.3922377655062956,-27.755283711079983,2.7816541302215705,,,,,,,,535,31844.87,17.508138507760812,544.7104593169314,15,553,99.10587712013186,0.680846821368575,145.56267,20.698116,20.457766,18.665895,1.7918701,-0.24035072,2.0322208,,,223.50682541735216,-54.33810424323699,41.274979213238275,-45.1708123895562,,,,,,,,,,,,,
5057508094814749440,1051892519,2015.5,53.45412361986035,0.08520023761828298,-27.87309531342029,0.1470159394142937,-0.07103593249061987,0.18033983597169817,-0.3939004,0.5088804288001947,0.21107577861581714,-7.905776930605081,0.319797743147812,674,726.53204,0.0,0.0,19,701,615.3364163702173,0.884494097472912,695.69305,18.715584,18.916855,18.287045,0.62981033,0.20127106,0.42853928,,,223.75894135624208,-54.15198704655157,41.49408550331347,-45.351246826750135,,,,,,,,,,,,,
5057488578482460160,1224395372,2015.5,53.19892283005793,0.9097218481374911,-27.888968773075153,1.1367951648578787,0.19116440361358994,1.531974580504921,0.12478301,1.1153986597290333,2.2399152068071313,-0.6515364509163883,2.1071902733924794,357,428.00388,1.4381726790573606,0.9297627488582032,12,364,85.26800826083374,0.56800128937562,150.11938,20.8614,21.33544,19.67178,1.66366,0.47403908,1.189621,,,223.72866802976085,-54.377429752680975,41.18451006239158,-45.28996971126419,,,,,,,,,,,,,
5057420885502249472,306098843,2015.5,53.25549646695202,0.1737417544141313,-28.366905584498628,0.2791347993904787,0.7447585259562192,0.35992275953677705,2.0692177,-8.718159608160644,0.42403782431496695,-9.616349534695235,0.6276563632833957,485,521.21063,0.36223445582340685,0.2651196404004932,18,517,275.511651237414,0.7116946367294287,387.1206,19.588017,20.810549,18.344381,2.4661674,1.2225323,1.2436352,,,224.55329012774519,-54.395715224796156,41.01962431516887,-45.756411229930265,,,,,,,,,,,,,
5057379142715616512,1615395530,2015.5,53.01705957260044,0.3467564741617376,-28.27073644492723,0.6351477876814612,1.5105079180898253,0.816045434541134,1.8510096,17.7985530567562,0.8909760870716769,-8.534612523656289,1.5940215582246242,490,568.1507,1.204697496680933,1.206672199675825,18,516,130.96100763376992,0.6904526568045664,189.67413,20.395512,21.153828,19.160322,1.9935055,0.75831604,1.2351894,,,224.33990924635683,-54.590517656221735,40.78428595053267,-45.59433790978664,,,,,,,,,,,,,
5057396494384745984,433633122,2015.5,52.7454123112508,0.03980398858382676,-28.12330126444017,0.07140110788154597,1.8542612459011505,0.09193423007301128,20.169432,26.41460166732408,0.09608630170050633,8.704645842431322,0.1511673525423023,724,749.9395,0.0,0.0,18,771,2188.137171257281,1.2277237709641675,1782.2716,17.338179,18.387869,16.315393,2.0724754,1.0496902,1.0227852,,,224.02998380841703,-54.8072633740513,40.535448251664285,-45.37384396383886,,,,,,,,,,,,,
5057486551257751296,1080517341,2015.5,53.156162626744795,0.25230499941899776,-27.94520086846784,0.48622839192205825,0.23281736459958305,0.5717186807337067,0.40722364,5.1336037552649305,0.6216852201112488,-0.9021685655752858,1.099268666735846,667,748.18225,0.0,0.0,17,713,156.0647008821365,0.5179705190608239,301.30035,20.205105,20.386423,19.650755,0.7356682,0.18131828,0.5543499,,,223.81472524126474,-54.42303801880379,41.10685996725423,-45.330063818079104,,,,,,,,,,,,,
5057420576264604416,1343871159,2015.5,53.233299918382755,0.09560399587991565,-28.366581360862376,0.1503145562007579,1.3996577926336393,0.19700159899121858,7.104804,6.0590941671945115,0.2350096337791578,12.414828130557696,0.3437453664109383,496,612.5747,0.6307486700573524,3.057864375149072,19,538,713.2463394818466,0.9276580748498202,768.86774,18.555267,19.75479,17.441334,2.3134556,1.199522,1.1139336,,,224.54817531750462,-54.41502101159254,40.99347031023752,-45.749443578075294,,,,,,,,,,,,,
5057399689840413184,1172145320,2015.5,52.754787879828726,0.012420945516024013,-28.077806981567637,0.02184417107643688,0.5769797537138323,0.027923166070080448,20.66312,4.4646248043647825,0.030868374720594737,1.0534749850863272,0.04811930323816804,702,643.2107,0.0,0.0,19,748,18485.055348803657,3.524434118950309,5244.829,15.021314,15.325326,14.55535,0.76997566,0.3040123,0.46596336,,,223.95384106221505,-54.792713587563895,40.56868637506221,-45.33393699146795,100001,6154.4497,5391.53,6873.42,0.434,0.2113,0.548,1.2922785,1.0360694,1.6838778,2.1585588,1.900511,2.4166067
5057512149263877376,1366778154,2015.5,53.38955138198251,0.12822551180087555,-27.82111954542143,0.22045769768290602,2.0842972583035175,0.2794947399062535,7.4573755,10.939889852320263,0.32166189017256286,6.224348021315002,0.5051632195563536,704,914.9246,0.8648461777819861,3.3978070805394527,19,735,367.3861404815458,0.6460286593622393,568.68396,19.275558,20.860752,17.99045,2.8703022,1.5851936,1.2851086,,,223.65657397119088,-54.20068491686808,41.442560081701764,-45.28306666653879,,,,,,,,,,,,,
5057397044140558336,189077366,2015.5,52.784682232623254,0.011715350319374183,-28.079609973673378,0.019796886700983646,0.9587818865794167,0.025616153623407772,37.4288,6.647547131143846,0.028801361918438448,-9.93427651964282,0.044045353258485,740,1399.0565,0.0,0.0,19,682,430923.1156374351,153.89008593200813,2800.2007,11.602366,12.166295,10.928211,1.2380838,0.5639286,0.67415524,-30.91034461703797,0.2983112128798425,223.96335933630158,-54.766852371521466,40.60306417224821,-45.344661631558154,100002,4802.77,4760.5,4892.0664,,,,6.690919,6.4488854,6.810268,21.460182,20.488447,22.431917
5057396322586052736,1598075985,2015.5,52.80904174109465,0.05799491385789901,-28.115166492440743,0.10117413507260345,1.764817002338076,0.13020564264642312,13.554074,22.086248555118175,0.1470658445665249,18.45539786791724,0.23185010477084952,687,698.2876,0.0,6.1791800498968315E-15,19,728,1238.6939883470627,1.0000129601556806,1238.678,17.955956,19.236761,16.818874,2.4178867,1.2808056,1.1370811,,,224.02959063913403,-54.75055813834182,40.61447701838173,-45.38542599773763,,,,,,,,,,,,,
5057394806461204352,799037992,2015.5,52.714614541822186,0.34067361395244833,-28.163459981049865,0.6223172953177322,0.7103649754771465,0.8156792887669695,0.8708876,-0.3335205992048098,0.8017804336662209,-10.74074584052492,1.3134797912846206,671,840.4921,1.9632314128835764,3.5292755866997902,19,704,131.06408793673896,0.5140638514836834,254.95683,20.394657,20.988747,19.26491,1.7238369,0.5940895,1.1297474,,,224.09248190820327,-54.83972631279826,40.479513240894846,-45.40225219169535,,,,,,,,,,,,,
5057380581529489408,912212148,2015.5,52.83762254743201,0.8952239709341825,-28.28399730932442,1.4988432326828511,-0.13190613323436143,2.029075436763092,-0.065008,-2.9314183507835665,2.1081860522603963,6.163543723619804,3.200368145432584,556,8614.275,13.385892693550666,276.62537320430107,18,615,168.81502999884944,1.0404089202299924,162.25835,20.119839,19.8486,18.26366,1.58494,-0.27123833,1.8561783,,,224.32533954613712,-54.74887291342974,40.56570486767697,-45.55266360364378,,,,,,,,,,,,,
5057485005069181056,349797634,2015.5,53.31053558183067,0.6731004755079844,-27.908367417866845,0.8969523478700628,2.7503723794482346,1.1935001282166273,2.3044593,6.190373845771589,1.8821670105235204,-10.647103725975658,1.9107259154357488,303,1896.9321,6.06309362897188,59.86067925994423,13,308,193.2959305113553,2.3822986738726386,81.13841,19.972809,,,,,,,,223.78647376342875,-54.28271906716302,41.30717213561331,-45.34160531823394,,,,,,,,,,,,,
5057399827279367296,599684449,2015.5,52.70688231310469,0.026203862015094188,-28.074009681530303,0.04824992198485373,0.5400641037159472,0.06198447447561977,8.7128935,-1.3293005569219736,0.06438039524646227,-8.361227768312414,0.10458871391617489,697,757.4658,0.0,0.0,19,722,4624.220113953988,1.7813575853239458,2595.8967,16.52577,16.805902,16.07159,0.73431206,0.2801323,0.45417976,,,223.93702443559295,-54.83403091615567,40.514056780133224,-45.31588834784676,100001,6001.3335,5610.0,6509.4805,0.023,0.008,0.144,0.7279527,0.6187369,0.83305365,0.6192872,0.46734846,0.7712259
5057396666183436544,1500223706,2015.5,52.776735182286686,0.008804318171202332,-28.098262043240837,0.014937185790218967,0.9389176216858094,0.01929353456592977,48.664883,4.510880199362426,0.02112852988035761,-28.143869038544167,0.033058555069538455,662,516.42865,0.0,0.0,19,681,57375.26588027057,8.194431158442669,7001.739,13.7915535,14.159991,13.260996,0.8989954,0.36843777,0.53055763,,,223.9936701983504,-54.776410050839615,40.58460332817228,-45.359786044713275,100001,5537.5303,5399.6,5734.0,,,,1.7581077,1.6396922,1.849075,2.6184852,2.4705849,2.7663856
5057398246731402880,1337117532,2015.5,52.70910161159108,0.00806569134592799,-28.10001301443487,0.013544928278905584,2.692158730946744,0.0180299707763696,149.31575,21.49767910619863,0.0188662991808828,16.71175996424234,0.028406251549035515,682,512.2453,0.0,0.0,19,720,74519.3638531776,10.443688796002258,7135.349,13.507693,13.929945,12.936885,0.9930601,0.4222517,0.5708084,,,223.9822057352875,-54.835730751263405,40.503993812990096,-45.34098726536473,100001,5287.0977,5175.95,5360.5,,,,0.7779677,0.75680786,0.8117383,0.4260761,0.4180576,0.43409464
5057399552401460224,1527053100,2015.5,52.72604170360303,0.034004246968732145,-28.088520525075246,0.06015064671744326,0.31096616552507506,0.07602412954981314,4.0903616,2.925214752964436,0.08399924903304158,0.5149477333251051,0.13264208114222578,678,710.03766,0.0,0.0,19,711,2889.459370951479,1.3703250608529314,2108.5942,17.036324,17.373016,16.52913,0.8438854,0.3366928,0.5071926,,,223.96607753287103,-54.819326769862556,40.529570160181414,-45.33531368415879,100001,5776.275,5579.5,6248.395,0.2358,0.107,0.301,,,,,,
5057400548833873152,1169182642,2015.5,52.6923388005389,0.043345053477341106,-28.062722760659387,0.07522304965403323,1.3417969256697857,0.0968304810840872,13.857175,-6.432827807047164,0.10825049206190065,-11.258296661149535,0.1646846268279776,693,751.685,0.0,0.0,19,735,1931.916068173933,1.1910666186091348,1622.005,17.473394,18.39291,16.533348,1.8595619,0.9195156,0.9400463,,,223.91449122157738,-54.84515297490778,40.502415602423994,-45.30088663338862,,,,,,,,,,,,,
5057426249916920064,996430674,2015.5,53.256333721822344,0.33305347878346303,-28.23457960734881,0.5172378691061646,1.7942497050382407,0.6842950340207783,2.622041,10.705188718676585,0.873122811660385,-17.14722325179992,1.2157965370579464,483,612.5621,1.3813871542765002,1.4998731420080607,17,521,136.07307733102562,0.6237396061580667,218.15686,20.353935,21.23904,18.985502,2.2535381,0.88510513,1.368433,,,224.3283863627527,-54.376774551178734,41.0851592032602,-45.632252695867614,,,,,,,,,,,,,
5057478167482660480,698200617,2015.5,52.998477967336235,0.011103947579262542,-28.099603703748294,0.02158695288185577,1.511135209122913,0.026172061952819774,57.738483,4.857034903836749,0.02804128337034166,-5.009048715470003,0.04694806534911572,573,469.6202,0.0,0.0,18,613,33388.83540514632,4.992520206262207,6687.7715,14.379362,14.765643,13.841156,0.9244871,0.386281,0.5382061,,,224.04352213480493,-54.582933221973086,40.845727366244816,-45.42790227760349,100001,5448.0,5381.0,5541.0,0.067,0.008,0.1906,0.8649044,0.836115,0.8865767,0.5937168,0.5678809,0.6195527
5057479129555327744,349100308,2015.5,53.08706440760183,0.03228828457454686,-28.03967733593649,0.054496856156592895,0.40410067578101766,0.06945567144604567,5.818109,2.5827877374802903,0.08358335069483666,-6.004742569186816,0.12147101217124644,610,608.54285,0.0,0.0,18,647,3438.7673247838115,1.6475467720649741,2087.2046,16.847359,17.152098,16.376192,0.7759056,0.304739,0.4711666,,,223.96041194051642,-54.49704672986889,40.97949857157156,-45.39819005567009,100001,6223.6665,5720.0,6873.42,0.042,0.017,0.1616,,,,,,
5057396460025006976,521457369,2015.5,52.77164959843101,0.010436958881192077,-28.12707824065435,0.01828045479721727,1.544174322435825,0.023485742913560224,65.749435,10.629056290518443,0.025436534887272218,-16.690109718685637,0.04217837022539563,686,507.55353,0.0,0.0,19,719,30921.386160305115,4.520896740380392,6839.6577,14.462718,14.897584,13.882247,1.015337,0.43486595,0.58047104,,,224.04206118900902,-54.78487562638613,40.564553100108135,-45.385322331839724,100002,5312.3335,5153.83,5641.6665,0.1848,0.1112,0.3288,0.8638858,0.76597077,0.91783965,0.5354867,0.51439875,0.55657464
5057433465462337408,238954909,2015.5,53.3759019940518,6.464032838327537,-28.105151706443994,16.209478680580123,,,,,,,,53,48.96368,0.0,0.0,5,55,56.34364559874739,1.2311237473446044,45.76603,21.311253,,,,,,,,224.13421204241052,-54.25416646388342,41.2896365577541,-45.54630827807834,,,,,,,,,,,,,
5057483699400513408,830342031,2015.5,53.415930080142196,0.05994948940358784,-27.961903811591316,0.10039048869988372,0.39329509854475114,0.12356691322919923,3.1828513,-0.9909906873344514,0.15231445661441864,-0.3946766452898247,0.2249226882739585,561,631.8055,0.10194352899010768,0.19737823341960253,18,593,1233.9918175792102,1.0893274116289124,1132.8016,17.960085,18.500626,17.261475,1.239151,0.5405407,0.6986103,,,223.90049460748367,-54.198478190077175,41.406183070193144,-45.423459998198645,,,,,,,,,,,,,
5057409271910683136,415171015,2015.5,53.46287976689425,0.23618891907269413,-28.357331307188094,0.4061871567632294,0.6005323769033587,0.5199544391821187,1.1549711,2.1350381332709976,0.602267438795496,3.3169314673574197,0.9540332896868037,435,453.81946,0.0,0.0,18,478,206.1627430892508,0.8278424353831398,249.03621,19.90284,20.443247,19.064175,1.3790722,0.5404072,0.838665,,,224.57978984302946,-54.21362996376362,41.27034950067253,-45.80952930657369,,,,,,,,,,,,,
5057433912139628928,1086715918,2015.5,53.27773887192347,0.014568148523074599,-28.108464367852545,0.02350216111662717,0.15165854008162716,0.02987886841303286,5.0757794,10.656412991976186,0.03958830070917443,7.261868939827796,0.056579519037098576,498,949.81024,0.18178466251226055,12.827111001759047,17,538,53286.38307337983,10.680790234491347,4988.9927,13.871825,13.860774,13.8188095,0.04196453,-0.011051178,0.05301571,,,224.11867087271975,-54.340340687853484,41.17175070772519,-45.52005882353792,102001,9522.75,6217.3335,9613.0,,,,,,,,,
5057397800054805248,543357959,2015.5,52.69588359154721,0.06905799095654891,-28.154040223535013,0.12546857886978316,0.889703475795243,0.16268470509538926,5.468882,3.0554490166863584,0.1639626738726474,10.605636553929429,0.265301887634317,726,818.2613,0.0,0.0,19,760,882.7014220445237,0.8435026710081338,1046.4714,18.323832,19.113495,17.427853,1.6856422,0.7896633,0.8959789,,,224.07231526051308,-54.85478043953607,40.46202897229694,-45.387736605018965,,,,,,,,,,,,,
5057426627875097088,1209581313,2015.5,53.325472041002996,0.11582552750137164,-28.195380828603867,0.1816726415560749,1.7609908731629647,0.23126331165691089,7.6146574,-4.580698430414486,0.3084026679526751,3.4482125509032198,0.448276041606948,514,584.37366,0.36828891274420134,0.6785340093982867,18,542,500.4370882696461,0.8556085382125461,584.89026,18.939993,20.069118,17.799278,2.2698402,1.1291256,1.1407146,,,224.27641779240378,-54.310968034426004,41.18613860631033,-45.61610191488776,,,,,,,,,,,,,
5057394364080969216,604790656,2015.5,52.68752090352999,0.062287927011967635,-28.19982983369019,0.10809420831616735,0.45291940387880814,0.14146037202388703,3.2017405,0.8635953179992089,0.15478187197736695,7.000207507809224,0.23278786472332788,603,576.825,0.0,0.0,18,637,1174.644639941668,1.0162151315593189,1155.9015,18.0136,18.646418,17.247711,1.3987064,0.6328182,0.7658882,,,224.14935231299427,-54.86838509152996,40.42976924897461,-45.428209989886376,,,,,,,,,,,,,
5057484867631617792,75598832,2015.5,53.360585216249284,0.0209557143831255,-27.906343751977,0.034728380063133585,0.3838727757885284,0.044538801372311164,8.618839,6.453809306277577,0.05386355739721844,2.0401408399990713,0.08454744795716923,636,585.40826,0.0,0.0,19,672,6264.922175653683,2.429192339300959,2579.0144,16.196077,16.5013,15.720326,0.7809744,0.30522346,0.47575092,,,223.79420806375376,-54.23867473289762,41.367375144423896,-45.354648790562116,100001,6071.8433,5720.0,6636.7427,0.1675,0.026,0.3268,1.1631173,0.9735419,1.3106072,1.656624,1.2265359,2.0867121
5057497576438942592,1573475742,2015.5,52.84489709934119,0.13708182942018157,-27.883663154419704,0.2344046890697076,3.2634354727988395,0.2914456664029087,11.197406,19.285485061876972,0.3602632781095953,2.6674063920233504,0.5688856472173061,481,587.78485,0.6275308063899431,2.2981921779550665,17,521,514.2108202012423,1.0955196738478306,469.37616,18.910513,20.300817,17.552633,2.7481842,1.3903046,1.3578796,,,223.64070252949713,-54.68619962974247,40.769153699401684,-45.17866176762773,,,,,,,,,,,,,
