NAME,PSRJ,RAJ,DECJ,PMRA,PMDEC,PX,POSEPOCH,ELONG,ELAT,PMELONG,PMELAT,Gl,Gb,RAJD,DECJD,P0,F0,F1,F2,F3,PEPOCH,DM,DM1,RM,W50,W10,UNITS,TAU_SC,S400,S1400,S2000,BINARY,T0,PB,A1,OM,ECC,TASC,EPS1,EPS2,Minimum,Median,BINCOMP,DIST,DIST_DM,DM*sin(b),ZZ,XX,YY,ASSOC,SURVEY,OSURVEY,DISC.,PSR,NGLT,R_LUM,R_LUM14,AGE,BSURF,EDOT,EDOTD2,PMTOT,VTRANS,P1_I,AGE_I,BSURF_I,B_LC
J1356-5521,J1356-5521,13:56:50.5,-55:21:12.9,*,*,*,49016.00,229.539,-40.123,*,*,312.199,6.337,209.210658,-55.3536,0.50738,1.970911,-2.810e-15,*,*,49016.00,174.17,*,101.00,17.000,32.000,TDB,*,12.00,1.50,*,*,*,*,*,*,*,*,*,*,*,*,*,7.32,7.32,19.22,0.81,-5.39,3.61,*,"pks70,htru_pks",10004000,1996,*,*,6.43e+02,8.04e+01,1.11e+07,6.13e+11,2.19e+32,4.08e+30,*,*,*,*,*,4.40e+01
B1353-62,J1357-62,13:57:25,-62:28,*,*,*,47900.00,234.296,-46.339,*,*,310.474,-0.565,209.354167,-62.466667,0.455761,2.194132,*,*,*,47900.00,416.80,*,-586.00,20.000,42.000,TDB,*,*,8.70,*,*,*,*,*,*,*,*,*,*,*,*,*,6.48,6.48,-4.11,-0.06,-4.93,4.29,*,"misc,pks1,pksmb,htru_pks",10441000,1973,*,*,*,3.65e+02,*,*,*,*,*,*,*,*,*,*
B1356-60,J1359-6038,13:59:58.2,-60:38:08.0,*,*,*,43555.72,233.386,-44.595,*,*,311.239,1.126,209.992583,-60.635556,0.127501,7.843089,-3.899e-13,*,*,43555.72,293.74,*,33.00,3.900,7.400,TDB,0.00,105.00,7.60,*,*,*,*,*,*,*,*,*,*,*,*,*,5.00,5.47,5.77,0.1,-3.76,5.2,*,"mol2,pks1,pks70,pksmb,htru_pks",10045010,1978,*,*,2.62e+03,1.90e+02,3.19e+05,9.10e+11,1.21e+35,4.83e+33,*,*,*,*,*,4.11e+03
B1358-63,J1401-6357,14:01:52.4,-63:57:45.5,*,*,*,46916.00,236.033,-47.377,*,*,310.568,-2.14,210.468667,-63.96265,0.84279,1.186536,-2.355e-14,*,*,46800.00,98.00,*,62.00,10.000,19.000,TDB,*,34.00,6.20,*,*,*,*,*,*,*,*,*,*,*,*,*,1.80,1.76,-3.66,-0.07,-1.37,7.33,*,"mol2,pks1,pks70,pksmb,htru_pks",10045010,1978,*,*,1.10e+02,2.01e+01,7.98e+05,3.80e+12,1.10e+33,3.40e+32,*,*,*,*,*,5.95e+01
J1410-6132,J1410-6132,14:10:24,-61:32,*,*,*,54357.30,235.547,-44.781,*,*,312.196,-0.09,212.6,-61.533333,0.050052,19.979243,-1.277e-11,*,*,54357.30,961.00,*,2400.00,*,*,TDB,*,*,6.00,*,*,*,*,*,*,*,*,*,*,*,*,*,13.51,13.51,-1.51,-0.02,-10.01,-0.57,*,"misc,htru_pks",10400000,2008,*,*,*,1.10e+03,2.48e+04,1.28e+12,1.01e+37,5.52e+34,*,*,*,*,*,9.58e+04
B1424-55,J1428-5530,14:28:26.2,-55:30:50.2,*,*,*,46916.00,234.851,-38.342,*,*,316.427,4.796,217.109571,-55.513944,0.57029,1.753492,-6.397e-15,*,*,46800.00,82.40,*,4.00,14.000,25.000,TDB,*,35.00,3.90,*,*,*,*,*,*,*,*,*,*,*,*,*,1.90,1.90,6.89,0.16,-1.31,7.13,*,"mol2,pks70,pksmb,htru_pks",10044010,1978,*,*,1.26e+02,1.41e+01,4.34e+06,1.10e+12,4.43e+32,1.23e+32,*,*,*,*,*,5.57e+01
B1426-66,J1430-6623,14:30:40.8,-66:23:05.0,-31.000,-21.000,*,46916.00,241.707,-48.011,*,*,312.653,-5.404,217.6703,-66.384733,0.785441,1.27317,-4.489e-15,*,*,46800.00,65.30,*,-19.20,18.000,28.000,TDB,*,130.00,8.00,*,*,*,*,*,*,*,*,*,*,*,*,*,1.33,1.33,-6.15,-0.13,-0.97,7.6,*,"mol1,mol2,pks70,pkssw,pksmb,htru_pk",10144011,1968,*,*,2.30e+02,1.42e+01,4.49e+06,1.49e+12,2.26e+32,1.28e+32,37.443,236.098,2.77e-15,4.50e+06,1.49e+12,2.89e+01
J1435-5954,J1435-5954,14:35:00.3,-59:54:49.2,*,*,*,50545.00,238.263,-41.994,*,*,315.577,0.391,218.7515,-59.913667,0.472995,2.114185,-6.898e-15,*,*,50545.00,44.26,*,-14.00,19.000,33.000,TDB,*,*,3.60,*,*,*,*,*,*,*,*,*,*,*,*,*,1.06,1.06,0.30,0.01,-0.74,7.74,*,"pksmb,htru_pks",10040000,2004,*,*,*,4.04e+00,4.86e+06,8.65e+11,5.76e+32,5.12e+32,*,*,*,*,*,7.66e+01
B1449-64,J1453-6413,14:53:32.7,-64:13:15.5,-16.000,-21.300,*,46917.00,243.441,-45.019,*,*,315.733,-4.427,223.386404,-64.220997,0.179485,5.571504,-8.524e-14,*,*,46800.00,71.25,*,-18.60,4.400,9.700,TDB,*,230.00,14.00,*,*,*,*,*,*,*,*,*,*,*,*,*,2.80,1.44,-5.50,-0.22,-1.95,6.5,*,"mol1,mol2,pks70,pksmb,htru_pks",10044011,1969,*,*,1.80e+03,1.10e+02,1.04e+06,7.10e+11,1.87e+34,2.39e+33,26.640,353.638,2.75e-15,1.04e+06,7.10e+11,1.15e+03
J1455-59,J1455-59,14:55:06,-59:23,*,*,*,50841.70,241.079,-40.498,*,*,318.101,-0.203,223.775,-59.383333,0.176191,5.675652,*,*,*,50841.70,498.00,*,*,*,*,TDB,*,*,1.60,*,*,*,*,*,*,*,*,*,*,*,*,*,6.69,6.69,-1.77,-0.02,-4.47,3.52,*,pksmb,40000,2013,*,*,*,7.16e+01,*,*,*,*,*,*,*,*,*,*
B1451-68,J1456-6843,14:56:00.1,-68:43:39.2,-39.500,-12.300,2.200,43560.00,246.559,-49.001,*,*,313.869,-8.543,224.000658,-68.727569,0.263377,3.796841,-1.417e-15,*,*,46800.00,8.64,*,-4.00,12.500,29.000,TDB,0.00,350.00,80.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.43,0.44,-1.28,-0.06,-0.31,8.21,*,"mol1,mol2,pks70,pkssw,htru_pks",10104011,1968,*,*,6.47e+01,1.48e+01,4.25e+07,1.63e+11,2.12e+32,1.15e+33,41.371,84.339,9.78e-17,4.27e+07,1.62e+11,8.35e+01
B1508-57,J1512-5759,15:12:43.0,-57:59:59.8,*,*,*,47911.70,243.205,-38.388,*,*,320.772,-0.108,228.179275,-57.999944,0.128694,7.770361,-4.137e-13,*,*,47911.70,627.47,*,510.00,7.800,16.000,TDB,0.00,*,6.00,*,*,*,*,*,*,*,*,*,*,*,*,*,6.84,6.84,-1.18,-0.01,-4.33,3.2,*,"pks1,pksmb,htru_pks",10041000,1992,*,*,*,2.81e+02,2.98e+05,9.50e+11,1.27e+35,2.71e+33,*,*,*,*,*,4.18e+03
B1518-58,J1522-5829,15:22:42.2,-58:29:02.7,*,*,*,48360.00,244.991,-38.411,*,*,321.63,-1.215,230.676125,-58.484083,0.395353,2.529386,-1.282e-14,*,*,48360.00,199.90,*,-24.20,14.000,25.000,TDB,0.00,*,4.30,*,*,*,*,*,*,*,*,*,*,*,*,*,3.88,3.88,-4.24,-0.08,-2.41,5.46,*,"pks1,pksmb,htru_pks",10041000,1992,*,*,*,6.47e+01,3.13e+06,9.01e+11,1.28e+33,8.50e+31,*,*,*,*,*,1.37e+02
B1530-53,J1534-5334,15:34:08.3,-53:34:19.3,*,*,*,46902.00,245.039,-33.247,*,*,325.716,1.944,233.534875,-53.572028,1.368881,0.730524,-7.610e-16,*,*,46800.00,24.82,*,-46.00,17.000,66.000,TDB,*,70.00,6.80,*,*,*,*,*,*,*,*,*,*,*,*,*,0.81,0.81,0.84,0.03,-0.46,7.83,*,"mol1,mol2,pks1,pks70,pksmb,htru_pks",10045011,1968,*,*,4.59e+01,4.46e+00,1.52e+07,1.41e+12,2.19e+31,3.35e+31,*,*,*,*,*,5.17e+00
B1535-56,J1539-5626,15:39:13.9,-56:26:25.4,*,*,*,48376.00,246.873,-35.792,*,*,324.621,-0.806,234.808167,-56.440389,0.243392,4.108595,-8.186e-14,*,*,48376.00,175.85,*,-18.00,8.800,17.000,TDB,*,*,4.60,*,*,*,*,*,*,*,*,*,*,*,*,*,3.54,3.54,-2.47,-0.05,-2.05,5.61,*,"pks1,pksmb,htru_pks",10041000,1992,*,1,*,5.76e+01,7.95e+05,1.10e+12,1.33e+34,1.06e+33,*,*,*,*,*,7.15e+02
B1540-06,J1543-0620,15:43:30.1,-06:20:45.2,-17.000,-4.000,*,49423.00,235.086,13.054,*,*,0.566,36.608,235.875658,-6.345903,0.709064,1.41031,-1.749e-15,1.310e-26,*,49423.00,18.38,*,-1.80,8.100,16.600,TDB,0.00,40.00,2.00,*,*,*,*,*,*,*,*,*,*,*,*,*,1.12,1.12,10.96,0.67,0.01,7.6,*,"mol2,gb2,pks70",4050,1978,*,*,5.02e+01,2.51e+00,1.28e+07,7.99e+11,9.74e+31,7.76e+31,17.464,92.733,8.79e-16,1.28e+07,7.99e+11,2.10e+01
B1541+09,J1543+0929,15:43:38.8,+09:29:16.3,-7.610,-2.870,0.130,52275.00,231.05,28.435,*,*,17.811,45.775,235.911771,9.487872,0.748448,1.336097,-7.720e-16,-1.390e-26,*,48716.00,34.98,*,21.00,46.200,275.200,TDB,0.00,78.00,5.90,*,*,*,*,*,*,*,*,*,*,*,*,*,5.90,25.00,25.06,4.23,1.26,4.58,*,"misc,mol2,gb4",410010,1969,*,*,2.72e+03,2.05e+02,2.74e+07,5.76e+11,4.07e+31,1.17e+30,8.133,227.500,4.32e-16,2.75e+07,5.75e+11,1.29e+01
B1541-52,J1544-5308,15:44:59.8,-53:08:46.5,*,*,*,43555.80,246.756,-32.396,*,*,327.271,1.32,236.24935,-53.14625,0.178554,5.600553,-1.904e-15,*,*,43555.80,35.16,*,-29.00,4.600,11.000,TDB,*,23.00,3.60,*,*,*,*,*,*,*,*,*,*,*,*,*,0.93,0.93,0.81,0.02,-0.5,7.72,*,"mol2,pks1,pks70,pksmb,htru_pks,ghrs",4010045010,1978,*,*,1.99e+01,3.11e+00,4.66e+07,1.05e+11,4.21e+32,4.87e+32,*,*,*,*,*,1.73e+02
J1550-5418,J1550-5418,15:50:54.1,-54:18:24.1,4.800,-7.900,*,54795.00,248.117,-33.292,*,*,327.237,-0.132,237.725516,-54.306698,2.069833,0.483131,-5.411e-12,*,*,54270.00,830.00,*,-1860.00,*,*,TDB,*,*,3.30,5.30,*,*,*,*,*,*,*,*,*,*,*,*,4.00,6.29,-1.91,-0.01,-2.16,5.14,"XRS:1E_1547.0-5408[gg07],SNR:G327.24-0.1",misc,400000,2007,"AXP,HE",*,*,5.28e+01,1.41e+03,2.22e+14,1.03e+35,6.45e+33,9.244,175.300,2.32e-11,1.41e+03,2.22e+14,2.34e+02
J1557-4258,J1557-4258,15:57:00.2,-42:58:12.6,*,*,*,48017.00,246.197,-22.039,*,*,335.273,7.952,239.251075,-42.970183,0.329187,3.037788,-3.046e-15,*,*,48017.00,144.50,*,-41.90,9.000,22.000,TDB,0.00,40.00,5.10,*,*,*,*,*,*,*,*,*,*,*,*,*,8.63,8.63,19.99,1.19,-3.58,0.74,*,"pks70,pkssw,htru_pks",10104000,1996,*,*,2.98e+03,3.80e+02,1.58e+07,3.34e+11,3.65e+32,4.91e+30,*,*,*,*,*,8.77e+01
B1556-44,J1559-4438,15:59:41.5,-44:38:45.9,1.520,13.150,0.384,54100.00,247.107,-23.568,*,*,334.54,6.367,239.923026,-44.646084,0.257056,3.890201,-1.542e-14,*,*,46800.00,56.10,*,-5.00,6.000,14.000,TDB,*,110.00,40.00,*,*,*,*,*,*,*,*,*,*,*,*,*,2.30,1.48,6.22,0.26,-0.98,6.44,*,"mol1,mol2,pks70,pkssw,htru_pks,ghrs",4010104011,1972,*,*,5.82e+02,2.12e+02,4.00e+06,5.18e+11,2.37e+33,4.48e+32,13.238,144.345,1.02e-15,4.00e+06,5.18e+11,2.86e+02
B1557-50,J1600-5044,16:00:53.0,-50:44:20.9,*,*,*,46917.00,248.838,-29.465,*,*,330.69,1.631,240.220962,-50.739156,0.192601,5.192075,-1.365e-13,*,*,49215.50,262.79,*,119.00,5.400,11.000,TDB,0.01,*,17.00,*,*,*,*,*,*,*,*,*,*,*,*,*,6.90,5.13,7.48,0.2,-3.38,2.49,*,"misc,mol1,pks1,pksmb,htru_pks",10441001,1973,*,*,*,8.09e+02,6.03e+05,9.99e+11,2.80e+34,5.88e+32,*,*,*,*,*,1.31e+03
B1558-50,J1602-5100,16:02:18.8,-51:00:02,*,*,*,47781.46,249.159,-29.669,*,*,330.688,1.286,240.578333,-51.000556,0.864227,1.157103,-9.316e-14,*,*,47781.46,170.79,*,71.50,7.900,30.000,TDB,0.00,45.00,5.70,*,*,*,*,*,*,*,*,*,*,*,*,*,8.00,3.41,3.83,0.18,-3.92,1.53,*,"misc,mol2,pks1,pks70,pksmb,htru_pks",10445010,1973,*,*,2.88e+03,3.65e+02,1.97e+05,7.85e+12,4.26e+33,6.65e+31,*,*,*,*,*,1.14e+02
B1600-27,J1603-2712,16:03:08.0,-27:13:27.6,*,*,*,49911.00,244.104,-6.374,-21.000,*,347.126,18.767,240.783597,-27.224337,0.778313,1.28483,-4.968e-15,-4.500e-29,*,49911.00,46.20,*,-5.00,20.000,33.400,TDB,*,20.00,1.70,*,*,*,*,*,*,*,*,*,*,*,*,*,2.31,2.31,14.86,0.74,-0.49,6.37,*,"mol2,pks70,pkssw",104010,1978,*,*,1.07e+02,9.07e+00,4.10e+06,1.55e+12,2.52e+32,4.72e+31,*,*,*,*,*,3.08e+01
J1603-7202,J1603-7202,16:03:35.6,-72:02:32.7,-2.460,-7.330,1.100,54500.00,256.52,-49.963,*,*,316.63,-14.496,240.898656,-72.042425,0.014842,67.376581,-7.096e-17,*,*,54500.00,38.05,*,35.00,1.206,1.710,TCB,*,21.00,3.10,*,ELL1,*,6.3086,6.8807,170.13,9.338e-06,50426.2870,1.600e-06,-9.200e-06,0.2866,0.3378,CO(?)[ts99a],0.53,1.13,-9.52,-0.13,-0.35,8.13,*,"pks70,pkssw,htru_pks",10104000,1996,*,*,5.90e+00,8.71e-01,1.50e+10,4.87e+08,1.89e+32,6.72e+32,7.732,19.428,1.45e-20,1.62e+10,4.69e+08,1.40e+03
B1600-49,J1604-4909,16:04:22.9,-49:09:58.3,-30.000,-1.000,*,43837.00,249.065,-27.806,*,*,332.152,2.442,241.095829,-49.166206,0.327418,3.054204,-9.509e-15,*,*,46800.00,140.80,*,34.00,4.400,13.000,TDB,0.00,44.00,5.50,*,*,*,*,*,*,*,*,*,*,*,*,*,3.22,3.22,6.00,0.14,-1.5,5.66,*,"mol2,pks1,pks70,pksmb,htru_pks",10045010,1978,*,*,4.56e+02,5.70e+01,5.09e+06,5.85e+11,1.15e+33,1.11e+32,30.017,458.232,1.02e-15,5.10e+06,5.84e+11,1.56e+02
B1601-52,J1605-5257,16:05:16.3,-52:57:34,*,*,*,43556.87,250.185,-31.475,*,*,329.732,-0.484,241.317917,-52.959444,0.658013,1.519727,-5.912e-16,*,*,43556.87,35.10,*,1.00,59.000,79.000,TDB,*,30.00,13.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.92,0.92,-0.30,-0.01,-0.46,7.71,*,"misc,mol2,pks1,pks70,pksmb,htru_pks",10445010,1973,*,*,2.54e+01,1.10e+01,4.07e+07,4.15e+11,3.55e+31,4.19e+31,*,*,*,*,*,1.37e+01
B1604-00,J1607-0032,16:07:12.1,-00:32:40.8,-1.000,-7.000,*,46973.00,239.814,19.988,*,*,10.715,35.466,241.800431,-0.544675,0.421816,2.370701,-1.720e-15,-2.010e-27,*,46973.00,10.68,*,6.50,12.500,18.300,TDB,0.00,54.00,5.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.68,0.68,6.20,0.39,0.1,7.96,*,"mol1,mol2,gb3,pks70,gb4",14211,1970,*,*,2.50e+01,2.31e+00,2.18e+07,3.64e+11,1.61e+32,3.48e+32,7.071,22.796,3.06e-16,2.18e+07,3.64e+11,4.54e+01
J1610-5006,J1610-5006,16:10:44.3,-50:06:42.2,*,*,*,51111.00,250.434,-28.511,*,*,332.278,1.05,242.684583,-50.111722,0.481119,2.078488,-5.886e-14,*,*,51111.00,416.00,*,-756.00,42.000,98.000,TDB,*,*,1.60,*,*,*,*,*,*,*,*,*,*,*,*,*,5.67,5.67,7.62,0.1,-2.64,3.48,*,"pksmb,htru_pks",10040000,2001,*,*,*,5.14e+01,5.59e+05,2.59e+12,4.83e+33,1.50e+32,*,*,*,*,*,2.18e+02
B1609-47,J1613-4714,16:13:29.0,-47:14:25.8,*,*,*,43556.88,250.279,-25.608,*,*,334.573,2.835,243.370958,-47.2405,0.382376,2.615227,-4.323e-15,*,*,43556.88,161.20,*,-138.00,9.700,27.000,TDB,0.00,17.00,1.50,*,*,*,*,*,*,*,*,*,*,*,*,*,3.52,3.52,7.97,0.17,-1.51,5.32,*,"mol2,pks70,pksmb,htru_pks",10044010,1978,*,*,2.11e+02,1.86e+01,9.59e+06,4.97e+11,4.46e+32,3.60e+31,*,*,*,*,*,8.34e+01
B1610-50,J1614-5048,16:14:11.2,-50:48:03.5,*,*,*,50496.00,251.208,-29.073,*,*,332.206,0.172,243.547042,-50.800972,0.231694,4.316041,-9.220e-12,-1.600e-21,*,50853.00,582.40,*,-451.00,11.000,37.000,TDB,0.04,*,2.40,*,*,*,*,*,*,*,*,*,*,*,*,*,5.15,5.15,1.74,0.02,-2.4,3.94,*,"pks1,pksmb,htru_pks",10041000,1992,*,1,*,6.37e+01,7.42e+03,1.08e+13,1.57e+36,5.92e+34,*,*,*,*,*,8.17e+03
J1622-4950,J1622-4950,16:22:44.8,-49:50:54.4,*,*,*,56563.00,252.523,-27.874,*,*,333.849,-0.102,245.686667,-49.848444,4.32702,0.231106,-1.483e-13,1.090e-21,*,56563.00,820.00,*,-1484.00,*,*,TDB,*,*,4.80,*,*,*,*,*,*,*,*,*,*,*,*,*,5.57,5.57,-1.46,-0.01,-2.45,3.5,"XRS:CXOU_J162244.8-495054,SNR:G333.9+0.0",htru_pks,10000000,2010,"AXP,HE",*,*,1.49e+02,2.47e+04,1.11e+14,1.35e+33,4.36e+31,*,*,*,*,*,1.28e+01
J1627-5936,J1627-5936,16:27:52.5,-59:36:55.3,*,*,*,55188.00,255.591,-37.323,*,*,327.341,-7.438,246.969125,-59.615361,0.354234,2.822993,-6.375e-17,*,*,55188.00,99.30,*,89.00,85.000,159.000,TDB,*,*,1.62,*,*,*,*,*,*,*,*,*,*,*,*,*,3.39,3.39,-12.85,-0.44,-1.81,5.67,*,htru_pks,10000000,2010,*,*,*,1.86e+01,7.02e+08,5.39e+10,7.11e+30,6.18e+29,*,*,*,*,*,1.14e+01
B1626-47,J1630-4733,16:30:37.4,-47:33:05.0,*,*,*,48414.00,253.501,-25.384,*,*,336.403,0.562,247.656125,-47.551389,0.575971,1.736197,-6.718e-14,*,*,48414.00,498.00,*,-348.00,76.000,*,TDB,0.20,*,4.00,*,*,*,*,*,*,*,*,*,*,*,*,*,4.99,4.99,4.89,0.05,-2.0,3.93,*,"pks1,pksmb,htru_pks",10041000,1992,*,*,*,9.96e+01,4.09e+05,3.63e+12,4.60e+33,1.85e+32,*,*,*,*,*,1.78e+02
B1630-44,J1633-4453,16:33:47.0,-44:53:07.8,*,*,*,48360.60,253.616,-22.665,*,*,338.725,1.982,248.446033,-44.8855,0.436507,2.290916,-3.255e-14,*,*,48360.60,474.10,*,159.00,10.000,25.000,TDB,0.02,*,1.90,*,*,*,*,*,*,*,*,*,*,*,*,*,14.92,14.92,16.40,0.52,-5.41,-5.39,*,"pks1,pksmb,htru_pks",10041000,1992,*,*,*,4.23e+02,1.12e+06,1.67e+12,2.94e+33,1.32e+31,*,*,*,*,*,1.88e+02
B1629-50,J1633-5015,16:33:00.1,-50:15:08.1,*,*,*,48360.60,254.437,-27.981,*,*,334.699,-1.569,248.250429,-50.25225,0.352142,2.83976,-3.054e-14,*,*,48360.60,398.41,*,406.10,8.700,19.000,TDB,0.00,*,5.70,*,*,*,*,*,*,*,*,*,*,*,*,*,6.01,6.01,-10.91,-0.16,-2.57,3.07,*,"pks1,pksmb,htru_pks",10041000,1992,*,*,*,2.06e+02,1.47e+06,1.17e+12,3.42e+33,9.48e+31,*,*,*,*,*,2.51e+02
B1630-59,J1635-5954,16:35:09.0,-59:54:41,*,*,*,43564.05,256.793,-37.441,*,*,327.747,-8.313,248.787833,-59.911389,0.529121,1.889926,-4.886e-15,*,*,43564.05,134.90,*,110.30,13.000,35.000,TDB,*,7.00,1.56,*,*,*,*,*,*,*,*,*,*,*,*,*,7.21,7.21,-19.50,-1.04,-3.81,2.47,*,"mol2,pks70,pkssw,htru_pks",10104010,1978,*,*,3.64e+02,8.11e+01,6.13e+06,8.61e+11,3.65e+32,7.01e+30,*,*,*,*,*,5.45e+01
B1641-45,J1644-4559,16:44:49.2,-45:59:09.5,*,*,*,46800.00,255.875,-23.464,*,*,339.193,-0.195,251.205337,-45.985972,0.45506,2.197514,-9.702e-14,*,*,46800.00,478.80,*,-626.90,8.200,*,TDB,0.01,375.00,296.40,*,*,*,*,*,*,*,*,*,*,*,*,*,4.50,4.44,-1.63,-0.02,-1.6,4.29,*,"misc,mol2,pks1,pks70,pksmb,htru_pks",10445010,1973,*,3,7.59e+03,6.00e+03,3.59e+05,3.06e+12,8.42e+33,4.16e+32,*,*,*,*,*,3.04e+02
B1642-03,J1645-0317,16:45:02.0,-03:17:58.3,-3.700,30.000,*,46515.00,250.186,18.86,*,*,14.114,26.062,251.258506,-3.299533,0.38769,2.579382,-1.185e-14,6.600e-27,*,46515.00,35.76,*,15.80,4.200,8.000,TDB,0.00,393.00,21.00,*,*,*,*,*,*,*,*,*,*,*,*,*,1.32,1.32,15.71,0.58,0.29,7.35,*,"misc,mol1,mol2,gb2,gb3,pks70,pkssw",504251,1969,*,7,6.85e+02,3.66e+01,3.45e+06,8.41e+11,1.21e+33,6.92e+32,30.227,189.165,1.78e-15,3.45e+06,8.40e+11,1.35e+02
B1641-68,J1646-6831,16:46:54.8,-68:31:51,*,*,*,43558.10,260.545,-45.69,*,*,321.842,-14.829,251.728333,-68.530833,1.785611,0.560032,-5.332e-16,*,*,43558.10,43.00,*,105.00,88.000,112.000,TDB,*,23.00,2.00,*,*,*,*,*,*,*,*,*,*,*,*,*,1.24,1.24,-11.01,-0.32,-0.74,7.56,*,"mol2,pks70,pkssw,htru_pks",10104010,1978,*,*,3.54e+01,3.08e+00,1.66e+07,1.76e+12,1.18e+31,7.67e+30,*,*,*,*,*,2.90e+00
J1650-1654,J1650-1654,16:50:27.2,-16:54:40,*,*,*,50862.00,253.308,5.526,*,*,2.856,17.234,252.613353,-16.911142,1.749552,0.571575,-1.046e-15,-6.000e-28,*,50862.00,43.25,*,16.10,45.000,72.000,TDB,*,13.00,1.60,*,*,*,*,*,*,*,*,*,*,*,*,*,1.05,1.05,12.81,0.31,0.05,7.5,*,pks70,4000,1996,*,*,1.43e+01,1.76e+00,8.66e+06,2.40e+12,2.36e+31,2.14e+31,*,*,*,*,*,4.19e+00
B1648-42,J1651-4246,16:51:48.7,-42:46:11,*,*,*,46943.00,256.752,-20.111,*,*,342.457,0.923,252.953292,-42.769722,0.844081,1.184721,-6.754e-15,*,*,46800.00,482.00,*,-167.40,110.000,165.000,TDB,*,100.00,16.00,*,*,*,*,*,*,*,*,*,*,*,*,*,5.20,5.73,7.76,0.08,-1.57,3.54,*,"mol2,pks1,pks70,pksmb,htru_pks",10045010,1978,*,*,2.70e+03,4.33e+02,2.78e+06,2.04e+12,3.16e+32,1.17e+31,*,*,*,*,*,3.18e+01
B1647-52,J1651-5222,16:51:42.9,-52:22:58.2,*,*,*,43556.91,258.102,-29.646,*,*,335.014,-5.172,252.929042,-52.382833,0.635056,1.574664,-4.493e-15,*,*,43556.91,179.10,*,-38.00,17.000,24.000,TDB,0.00,23.00,2.90,*,*,*,*,*,*,*,*,*,*,*,*,*,6.28,6.28,-16.14,-0.57,-2.64,2.83,*,"mol2,pks70,pkssw,pksmb,htru_pks",10144010,1978,*,*,9.07e+02,1.14e+02,5.55e+06,1.09e+12,2.79e+32,7.08e+30,*,*,*,*,*,3.97e+01
B1647-528,J1651-5255,16:51:41.2,-52:55:48,*,*,*,43558.76,258.182,-30.189,*,*,334.586,-5.514,252.921667,-52.93,0.890534,1.122922,-2.610e-15,*,*,43558.76,164.00,*,42.10,28.000,65.000,TDB,*,12.00,2.89,*,*,*,*,*,*,*,*,*,*,*,*,*,5.80,5.80,-15.76,-0.56,-2.48,3.29,*,"mol2,pkssw,htru_pks",10100010,1978,*,*,4.04e+02,9.72e+01,6.82e+06,1.37e+12,1.16e+32,3.44e+30,*,*,*,*,*,1.82e+01
B1658-37,J1701-3726,17:01:18.5,-37:26:25,*,*,*,48360.70,258.004,-14.61,*,*,347.756,2.834,255.32725,-37.440278,2.454609,0.407397,-1.849e-15,*,*,48360.70,303.40,*,-605.90,43.000,105.000,TDB,0.01,*,2.90,*,*,*,*,*,*,*,*,*,*,*,*,*,12.94,12.94,15.00,0.64,-2.74,-4.13,*,"pks1,pksmb,htru_pks",10041000,1992,*,*,*,4.86e+02,3.49e+06,5.29e+12,2.97e+31,1.78e+29,*,*,*,*,*,3.35e+00
B1657-45,J1701-4533,17:01:29.1,-45:33:48.7,*,*,*,48360.70,258.952,-22.684,*,*,341.36,-2.177,255.371475,-45.563528,0.322909,3.096852,-4.980e-15,*,*,48360.70,526.00,*,4.00,21.000,35.000,TDB,0.01,*,2.50,*,*,*,*,*,*,*,*,*,*,*,*,*,19.59,19.59,-19.98,-0.74,-6.26,-10.05,*,"pks1,pksmb,htru_pks",10041000,1992,*,*,*,9.59e+02,9.85e+06,4.14e+11,6.09e+32,1.59e+30,*,*,*,*,*,1.15e+02
B1700-32,J1703-3241,17:03:22.5,-32:41:48.0,*,*,*,50005.00,257.943,-9.848,-31.000,*,351.786,5.387,255.84392,-32.696676,1.211785,0.825229,-4.493e-16,1.600e-27,*,50005.00,110.31,*,-21.70,39.000,50.000,TDB,0.00,32.00,7.60,*,*,*,*,*,*,*,*,*,*,*,*,*,3.17,3.17,10.36,0.3,-0.45,5.38,*,"jb1,mol2,pks70,pksmb,htru_pks",10044012,1973,*,*,3.22e+02,7.64e+01,2.91e+07,9.05e+11,1.46e+31,1.46e+30,*,*,*,*,*,4.77e+00
B1702-19,J1705-1906,17:05:36.0,-19:06:38.6,*,*,*,48733.00,257.135,3.723,-66.000,*,3.189,13.026,256.400416,-19.110735,0.298987,3.344622,-4.629e-14,3.340e-26,*,48733.00,22.91,*,-19.20,7.300,14.700,TDB,*,29.00,8.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0.75,0.75,5.16,0.17,0.04,7.77,GRS:[hsg+14],"mol2,pks70,pkssw,htru_pks",10104010,1978,HE,1,1.63e+01,4.50e+00,1.14e+06,1.13e+12,6.11e+33,1.09e+34,*,*,*,*,*,3.95e+02
